"municipality_id","municipality","district_id","distric","NUTS_3_id","NUTS_3","NUTS_2_id","NUTS_2","ico","name","year","population","Rozhodnutí.Smlouva.o.poskytnutí.dotace..celkové.zdroje.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..veřejné.prostředky.celkem.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..EU.zdroje.","Proplacené.prostředky.příjemcům...vyúčtované..veřejné.prostředky.celkem.","Proplacené.prostředky.příjemcům...vyúčtované..EU.zdroje.","Certifikované.prostředky..veřejné.prostředky.celkem.","Certifikované.prostředky..EU.zdroje.","Total.eligible.expenditure.allocated.to.the.selected.operation","Total.eligible.expenditures.charged.in.payment.applications","Expeditures.allocated.to.the.selected.operation...Union.support","Expeditures.allocated.to.the.selected.operation...national.public.funding","Expeditures.allocated.to.the.selected.operation...national.private.funding","Expenditures.charged.in.payment.application...Union.support"
8102,"Bohumín","CZ0803","Karviná","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",297569,"Město Bohumín",2018,33419,0,0,0,0,0,0,0,18007028.26,15000019.38,16198718.66,0,0,13435907.74
8102,"Bohumín","CZ0803","Karviná","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",297569,"Město Bohumín",2019,33366,0,0,0,0,0,0,0,38762757.34,33248455.83,34723654.44,4039102.9,0,29945082.55
8102,"Bohumín","CZ0803","Karviná","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",297569,"Město Bohumín",2020,33178,0,0,0,0,0,0,0,71066522.7,11662406.07,58363780.34,12702742.36,0,7692749.96
8102,"Bohumín","CZ0803","Karviná","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",297569,"Město Bohumín",2021,33308,0,0,0,0,0,0,0,21077622.46,0,18430124.08,2647498.38,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2008,50740,74428281.98,51094852.19,33091688.62,51007344.79,33035403.84,51007344.79,33035403.84,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2009,50875,68436700,57774496,49108321.6,57740596,49084702.6,57746709.1,49084702.6,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2010,51036,59688946.04,37098955.78,31534111.69,35734616.18,30374423.01,25883136.29,22000665.11,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2011,51281,148617186.54,127183230.21,108105745.24,122875898.61,104444495.87,122875898.61,104444495.87,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2012,51378,0,0,0,0,0,0,0,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2013,51476,7705230.66,7677834.06,6526158.52,7474229.75,6353094.82,2390491.31,2031917.19,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2014,51546,34409275.06,21278067.16,17786035.01,21044152.84,17587207.81,8108679.4,6592055.41,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2015,51603,10140852.63,9401498.04,7991273.33,8576171,7289745.3,872132,741312.17,0,0,0,0,0,0
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2016,51624,0,0,0,0,0,0,0,24021169.36,21742075.65,20417993.95,3603175.41,0,18480764.29
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2017,51697,0,0,0,0,0,0,0,93483743.94,86638837.38,74413633.37,19070110.57,0,68957801.01
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2018,51836,0,0,0,0,0,0,0,10543990.73,8972262.51,8198732.83,2345257.9,0,6819787.05
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2019,52010,0,0,0,0,0,0,0,7259971.49,7072466.34,6170975.75,1088995.74,0,6011596.35
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2020,52059,0,0,0,0,0,0,0,8156311.33,3937046.38,7748495.76,407815.57,0,3740194.06
6202,"Boskovice","CZ0641","Blansko","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",279978,"Město Boskovice",2021,51757,0,0,0,0,0,0,0,3156991.75,804998.42,2683442.98,473548.77,0,684248.63
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2008,83386,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2009,87006,309388365.05,282179932.2,239852942.32,277884012.72,236201410.8,277884012.72,236201410.8,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2010,90107,53640287,37470000,27165750,33211711.66,24078490.95,33211711.66,24078490.95,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2011,93274,30969762,26516731,20723506.67,20996751.58,16721521.58,20996751.58,16721521.58,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2012,95579,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2013,97991,51917220.1,39575392.1,27007395.74,38686064.52,26436631.34,38686064.52,26436631.34,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2014,100434,60025118.43,50629692.39,43554458.69,46933734.34,40372606.04,25959038.44,22515187.5,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2015,102715,20766266.87,17833038.95,15158083.08,17412941.92,14801000.58,12115596.23,10298256.76,0,0,0,0,0,0
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2016,105298,0,0,0,0,0,0,0,11502277.08,11419240,9776935.51,1560175.71,165165.86,9706354
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2017,107915,0,0,0,0,0,0,0,15713443.05,15106069.2,13356426.59,2357016.46,0,12840158.81
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2018,110899,0,0,0,0,0,0,0,8931907,8872273.4,7592120.95,1339786.05,0,7541432.39
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2019,113282,0,0,0,0,0,0,0,98691038.07,88534343.68,81706349.27,0,2443305.5,74596386.71
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2020,115454,0,0,0,0,0,0,0,121469010,119856831.37,103668658.5,17800351.5,0,102298306.63
2103,"Brandýs nad Labem-Stará Boleslav","CZ0209","Praha-východ","CZ020","Středočeský kraj","CZ02","Střední Čechy",240079,"Město Brandýs nad Labem - Stará Boleslav",2021,114553,0,0,0,0,0,0,0,64950056.78,0,47170911.98,17779144.8,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2008,58832,1200000,1100000,935000,1100000,935000,1100000,935000,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2009,58829,52690194,46140826,30671633.01,44810304.33,29725628.85,44818935.33,29725628.85,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2010,58781,23107168,16017359,13614754.25,16007359,13606254.24,16007359,13606254.24,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2011,59797,33277616,33277616,28285973.25,32982007,28034692,32982007,28034692,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2012,59742,40255115,23997052,20397493.8,23882540,20300158.79,23882540,20300158.79,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2013,59682,112804609.33,93352809.59,79349886.92,65444384.89,55627725.89,58768981.8,49953633.28,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2014,59722,41980895.32,33426020.15,28091455.27,31326150.63,26306567.2,22342665.12,18670604.54,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2015,59854,3279992,2430902,2066266.5,1664679.8,1414977.82,0,0,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2016,59743,0,0,0,0,0,0,0,0,0,0,0,0,0
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2017,59726,0,0,0,0,0,0,0,20298576.35,20230586.53,17253789.88,3044786.47,0,17195998.48
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2018,59668,0,0,0,0,0,0,0,19710970.6,19708192.35,16754325.01,2956645.59,0,16751963.44
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2019,59715,0,0,0,0,0,0,0,5e+06,4597068.09,4750000,250000,0,4367214.68
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2020,59604,0,0,0,0,0,0,0,58823644.77,48199103.38,47630229.89,0,0,39752679.61
6204,"Břeclav","CZ0644","Břeclav","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",283061,"Město Břeclav",2021,58281,0,0,0,0,0,0,0,19340905.37,5359612.68,17687417.16,1653488.21,0,5091632.04
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2008,370592,87828318,52286582,44390676.76,51674452,43871955.18,51674452,43871955.18,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2009,371399,360859562.68,295337108.93,202359596.2,272937047.02,187112517.61,270579826.02,185105089.61,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2010,371371,1000798175.8,734099631.4,552980310.77,648370800.41,497658802.36,621382426.92,469789687.57,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2011,378965,2068645378.32,1735088892.72,1478858486.39,0,0,0,0,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2012,378327,443103145.6,318126711.79,245185743.28,296020669.79,228479660.85,296020669.79,228479660.85,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2013,377508,3727217222.04,2426156509.01,1995987341.65,1989690210.37,1637557571.63,1291242407.96,1041942611.75,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2014,377440,1283674245.12,1129464487.81,953397599.92,0,0,0,0,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2015,377028,479167549,334054753.55,276025881.84,0,0,0,0,0,0,0,0,0,0
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2016,377973,0,0,0,0,0,0,0,105215645.28,97373969.24,90002634.57,0,3732627.52,83243004.4
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2017,379527,0,0,0,0,0,0,0,658399564.21,603623449.99,467625846.58,0,2499678.38,422381392.28
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2018,380681,0,0,0,0,0,0,0,575688824.95,550364400.66,398844077.85,0,0,377864196.75
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2019,381346,0,0,0,0,0,0,0,174735000.04,160368605.99,123661531.5,0,0,111450096.48
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2020,382405,0,0,0,0,0,0,0,513971794.12,328418191.72,434129287.49,79842506.63,0,276874361.86
6203,"Brno","CZ0642","Brno-město","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",44992785,"Statutární město Brno",2021,379466,0,0,0,0,0,0,0,240633464.57,65439318.03,203152920.04,37480544.53,0,55623420.31
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2008,17166,805000,805000,684250,804440,683774,804440,683774,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2009,17076,9038373.51,9038373.51,7682616.84,0,0,0,0,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2010,16988,11624855.11,11272412.91,9581549.88,0,0,0,0,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2011,16782,156523164.6,118325767.2,100576901.76,0,0,0,0,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2012,16667,48435,48435,41169.74,0,0,0,0,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2013,16568,3180009.18,3180009.18,2703006.84,0,0,0,0,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2014,16456,17083413.69,13454418.38,9675427.87,13189715.51,9458218.2,6198196.8,3718918.08,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2015,16357,13024427.7,10334088.5,8783975.22,10103049.7,8587592.2,5273978,4482881.26,0,0,0,0,0,0
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2016,16264,0,0,0,0,0,0,0,621777.5,582801.78,528510.87,93266.63,0,495381.49
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2017,16123,0,0,0,0,0,0,0,52434087.5,51798274.72,42889139.04,9544948.46,0,42348698.15
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2018,16021,0,0,0,0,0,0,0,8177970.77,7719735.22,7319696.18,858274.59,0,6907495.77
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2019,15876,0,0,0,0,0,0,0,7026668.7,6253079.35,2910269.91,0,0,2621161.11
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2020,15797,0,0,0,0,0,0,0,6018995.85,3083297.76,5436146.47,582849.38,0,2929132.87
5201,"Broumov","CZ0523","Náchod","CZ052","Královéhradecký kraj","CZ05","Severovýchod",272523,"Město Broumov",2021,15476,0,0,0,0,0,0,0,4246013.54,0,3692876,553137.54,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2008,38895,152812955.41,142707372.48,52852126.1,137592296.12,50971989.9,137592296.12,50971989.9,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2009,38723,2391635.95,2163055.75,1838597.26,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2010,38667,35682043.63,21641942.63,18395650.19,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2011,38235,37999709.2,37999709.2,32299752.82,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2012,38013,5210885.33,5210885.33,4429252.51,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2013,37786,138075030.28,137466930.28,116846890.01,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2014,37522,18945858.68,18752301.18,15882716.18,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2015,37193,36366127.13,33867712.13,28787555.23,0,0,0,0,0,0,0,0,0,0
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2016,36947,0,0,0,0,0,0,0,10063037.5,8764216.79,8553581.87,1509455.63,0,7449584.25
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2017,36666,0,0,0,0,0,0,0,36472191.27,32894530.3,23560062.31,0,0,21847136.93
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2018,36567,0,0,0,0,0,0,0,55493313,51511446.58,31457338.35,24035974.65,0,28072751.85
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2019,36418,0,0,0,0,0,0,0,36956870.83,36955265.63,16874891.78,20081979.05,0,16874158.89
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2020,36078,0,0,0,0,0,0,0,40344822.48,12349689.96,29082826.09,0,0,5358132.02
8103,"Bruntál","CZ0801","Bruntál","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",295892,"Město Bruntál",2021,35566,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2008,15744,4381240,3008665,2557365.24,2998665,2548865.24,2998665,2548865.24,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2009,15834,68540,68540,58259,51889,51889,61047,51889,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2010,15891,72021439,59133151.54,50263178.8,55583487.34,47245964.18,55583487.34,47245964.18,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2011,15942,47660061,31229032.33,26544677.48,31096492.8,26432017.83,31096492.8,26432017.83,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2012,15932,95001806.86,63198276.38,53718534.84,58919561.81,50081627.38,58919561.81,50081627.38,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2013,15970,7357975,2782569,2365183.65,2782569,2365183.65,0,0,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2014,15994,5765287.6,5468045.6,4647837.91,5298227.83,4503493.63,1365037.31,1160281.71,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2015,15971,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2016,16013,0,0,0,0,0,0,0,0,0,0,0,0,0
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2017,16031,0,0,0,0,0,0,0,4417972.5,3343388.13,3755276.62,662695.88,0,2841879.89
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2018,16084,0,0,0,0,0,0,0,2863910.75,2564411.84,859173.22,2004737.53,0,769323.55
6205,"Bučovice","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",291676,"Město Bučovice",2019,16111,0,0,0,0,0,0,0,8169824,0,6944350.4,1225473.6,0,0
