"","ico","year","class_of_revenue","Revenue_CZK"
"7414",239640,2019,"Daňové příjmy",268379785.67
"7415",239640,2019,"Kapitálové příjmy",3077699
"7416",239640,2019,"Nedaňové příjmy",32747244.68
"7417",240079,2019,"Daňové příjmy",353583950.18
"7418",240079,2019,"Kapitálové příjmy",16436239
"7419",240079,2019,"Nedaňové příjmy",59306404.47
"7420",240702,2019,"Daňové příjmy",322682590.59
"7421",240702,2019,"Kapitálové příjmy",13279845.11
"7422",240702,2019,"Nedaňové příjmy",142782446.71
"7423",241121,2019,"Daňové příjmy",169452153.89
"7424",241121,2019,"Kapitálové příjmy",2775716
"7425",241121,2019,"Nedaňové příjmy",54477665.64
"7426",242098,2019,"Daňové příjmy",162682424.68
"7427",242098,2019,"Kapitálové příjmy",401255
"7428",242098,2019,"Nedaňové příjmy",24955824.88
"7429",243132,2019,"Daňové příjmy",623067451.91
"7430",243132,2019,"Kapitálové příjmy",48469330.88
"7431",243132,2019,"Nedaňové příjmy",87258457.68
"7432",243272,2019,"Daňové příjmy",128721513.78
"7433",243272,2019,"Kapitálové příjmy",24905804
"7434",243272,2019,"Nedaňové příjmy",17607811.58
"7435",244309,2019,"Daňové příjmy",280492229.63
"7436",244309,2019,"Kapitálové příjmy",22902205.6
"7437",244309,2019,"Nedaňové příjmy",18143784.45
"7438",244732,2019,"Daňové příjmy",1812488229.98
"7439",244732,2019,"Kapitálové příjmy",51830899.93
"7440",244732,2019,"Nedaňové příjmy",380757661.76
"7441",245551,2019,"Daňové příjmy",99361792.45
"7442",245551,2019,"Kapitálové příjmy",936337.4
"7443",245551,2019,"Nedaňové příjmy",18085381.51
"7444",245585,2019,"Daňové příjmy",145162058.07
"7445",245585,2019,"Kapitálové příjmy",13135671.02
"7446",245585,2019,"Nedaňové příjmy",24876010.36
"7447",245836,2019,"Daňové příjmy",261945183.46
"7448",245836,2019,"Kapitálové příjmy",4312965
"7449",245836,2019,"Nedaňové příjmy",79275703.57
"7450",245941,2019,"Daňové příjmy",147535420.04
"7451",245941,2019,"Kapitálové příjmy",13266414.04
"7452",245941,2019,"Nedaňové příjmy",19975966.16
"7453",246476,2019,"Daňové příjmy",142750884.09
"7454",246476,2019,"Kapitálové příjmy",17043120.2
"7455",246476,2019,"Nedaňové příjmy",23098909.64
"7456",246875,2019,"Daňové příjmy",406815228.31
"7457",246875,2019,"Kapitálové příjmy",757319.99
"7458",246875,2019,"Nedaňové příjmy",116889679.64
"7459",247618,2019,"Daňové příjmy",175291502.95
"7460",247618,2019,"Kapitálové příjmy",3580506
"7461",247618,2019,"Nedaňové příjmy",141552671.12
"7462",248266,2019,"Daňové příjmy",212137708.02
"7463",248266,2019,"Kapitálové příjmy",7632237.1
"7464",248266,2019,"Nedaňové příjmy",92075873.38
"7465",248789,2019,"Daňové příjmy",103455732.44
"7466",248789,2019,"Kapitálové příjmy",42830
"7467",248789,2019,"Nedaňové příjmy",30668996.45
"7468",248801,2019,"Daňové příjmy",298756720.1
"7469",248801,2019,"Kapitálové příjmy",1302500
"7470",248801,2019,"Nedaňové příjmy",15090327.89
"7471",249831,2019,"Daňové příjmy",148775403.27
"7472",249831,2019,"Kapitálové příjmy",24175
"7473",249831,2019,"Nedaňové příjmy",13852789.47
"7474",249998,2019,"Daňové příjmy",548682457.88
"7475",249998,2019,"Kapitálové příjmy",43295129.47
"7476",249998,2019,"Nedaňové příjmy",180001720.48
"7477",250627,2019,"Daňové příjmy",206083103.36
"7478",250627,2019,"Kapitálové příjmy",510800
"7479",250627,2019,"Nedaňové příjmy",52101180.45
"7480",250805,2019,"Daňové příjmy",139106609.02
"7481",250805,2019,"Kapitálové příjmy",10254860
"7482",250805,2019,"Nedaňové příjmy",28898242.29
"7483",250996,2019,"Daňové příjmy",121384309.23
"7484",250996,2019,"Kapitálové příjmy",2790953
"7485",250996,2019,"Nedaňové příjmy",19045188.54
"7486",251810,2019,"Daňové příjmy",407023777.43
"7487",251810,2019,"Kapitálové příjmy",42952112
"7488",251810,2019,"Nedaňové příjmy",82934967.91
"7489",251984,2019,"Daňové příjmy",133781179.47
"7490",251984,2019,"Kapitálové příjmy",3998414.4
"7491",251984,2019,"Nedaňové příjmy",24599832.7
"7492",252921,2019,"Daňové příjmy",126091918.24
"7493",252921,2019,"Kapitálové příjmy",11211130.94
"7494",252921,2019,"Nedaňové příjmy",20816709.74
"7495",253014,2019,"Daňové příjmy",638027239.92
"7496",253014,2019,"Kapitálové příjmy",12648312.19
"7497",253014,2019,"Nedaňové příjmy",201270369.74
"7498",253316,2019,"Daňové příjmy",216766438.56
"7499",253316,2019,"Kapitálové příjmy",5418401
"7500",253316,2019,"Nedaňové příjmy",83544298.05
"7501",253383,2019,"Daňové příjmy",106553121.86
"7502",253383,2019,"Kapitálové příjmy",5797265.33
"7503",253383,2019,"Nedaňové příjmy",16325158.59
"7504",253901,2019,"Daňové příjmy",264379554.17
"7505",253901,2019,"Kapitálové příjmy",8073300.04
"7506",253901,2019,"Nedaňové příjmy",24829390.28
"7507",253979,2019,"Daňové příjmy",613595179.47
"7508",253979,2019,"Kapitálové příjmy",59419750.81
"7509",253979,2019,"Nedaňové příjmy",131958990.98
"7510",254061,2019,"Daňové příjmy",281684047.92
"7511",254061,2019,"Kapitálové příjmy",2664946.64
"7512",254061,2019,"Nedaňové příjmy",56378595.62
"7513",254657,2019,"Daňové příjmy",979318882.9
"7514",254657,2019,"Kapitálové příjmy",41293103.34
"7515",254657,2019,"Nedaňové příjmy",124297712.41
"7516",254843,2019,"Daňové příjmy",288025391
"7517",254843,2019,"Kapitálové příjmy",823160.37
"7518",254843,2019,"Nedaňové příjmy",83833385.02
"7519",255513,2019,"Daňové příjmy",104791119.77
"7520",255513,2019,"Kapitálové příjmy",13236199.34
"7521",255513,2019,"Nedaňové příjmy",36057923.13
"7522",255661,2019,"Daňové příjmy",412522492.34
"7523",255661,2019,"Kapitálové příjmy",14489383.5
"7524",255661,2019,"Nedaňové příjmy",113355113.35
"7525",256129,2019,"Daňové příjmy",204330668.59
"7526",256129,2019,"Kapitálové příjmy",3352198
"7527",256129,2019,"Nedaňové příjmy",47651475.49
"7528",256455,2019,"Daňové příjmy",74391662.28
"7529",256455,2019,"Kapitálové příjmy",1600917.5
"7530",256455,2019,"Nedaňové příjmy",11168508.04
"7531",256986,2019,"Daňové příjmy",74703808.65
"7532",256986,2019,"Kapitálové příjmy",2584833
"7533",256986,2019,"Nedaňové příjmy",29961348.78
"7534",257125,2019,"Daňové příjmy",140260625.07
"7535",257125,2019,"Kapitálové příjmy",22472119
"7536",257125,2019,"Nedaňové příjmy",49090203.98
"7537",257265,2019,"Daňové příjmy",74505711.47
"7538",257265,2019,"Kapitálové příjmy",128160
"7539",257265,2019,"Nedaňové příjmy",23118233.16
"7540",257966,2019,"Daňové příjmy",67867161.49
"7541",257966,2019,"Kapitálové příjmy",509900
"7542",257966,2019,"Nedaňové příjmy",12894693.15
"7543",258199,2019,"Daňové příjmy",128887551.67
"7544",258199,2019,"Kapitálové příjmy",1969000
"7545",258199,2019,"Nedaňové příjmy",14577251.8
"7546",259047,2019,"Daňové příjmy",260111927.6
"7547",259047,2019,"Nedaňové příjmy",82847453.87
"7548",259438,2019,"Daňové příjmy",125160571.65
"7549",259438,2019,"Kapitálové příjmy",3594999.32
"7550",259438,2019,"Nedaňové příjmy",18804150.88
"7551",259586,2019,"Daňové příjmy",419401623.91
"7552",259586,2019,"Kapitálové příjmy",12925442.93
"7553",259586,2019,"Nedaňové příjmy",141612122.88
"7554",260177,2019,"Daňové příjmy",153446793.78
"7555",260177,2019,"Kapitálové příjmy",2363485.49
"7556",260177,2019,"Nedaňové příjmy",23392277.03
"7557",260231,2019,"Daňové příjmy",229042980.49
"7558",260231,2019,"Kapitálové příjmy",9149521.16
"7559",260231,2019,"Nedaňové příjmy",52716105.38
"7560",260428,2019,"Daňové příjmy",670768411.53
"7561",260428,2019,"Kapitálové příjmy",2729363
"7562",260428,2019,"Nedaňové příjmy",33684501.52
"7563",260771,2019,"Daňové příjmy",190496002.31
"7564",260771,2019,"Kapitálové příjmy",60200
"7565",260771,2019,"Nedaňové příjmy",9219452.93
"7566",261238,2019,"Daňové příjmy",855526565.06
"7567",261238,2019,"Kapitálové příjmy",8517777
"7568",261238,2019,"Nedaňové příjmy",55107202.05
"7569",261602,2019,"Daňové příjmy",184640766.92
"7570",261602,2019,"Kapitálové příjmy",3376304.58
"7571",261602,2019,"Nedaňové příjmy",32022550.59
"7572",261718,2019,"Daňové příjmy",263232267.99
"7573",261718,2019,"Kapitálové příjmy",4415032
"7574",261718,2019,"Nedaňové příjmy",106926201.03
"7575",261891,2019,"Daňové příjmy",857094294.98
"7576",261891,2019,"Kapitálové příjmy",29752702.63
"7577",261891,2019,"Nedaňové příjmy",134261049.69
"7578",261912,2019,"Daňové příjmy",343290124.04
"7579",261912,2019,"Kapitálové příjmy",9167095
"7580",261912,2019,"Nedaňové příjmy",54995253.3
"7581",262340,2019,"Daňové příjmy",764314496.09
"7582",262340,2019,"Kapitálové příjmy",25124127
"7583",262340,2019,"Nedaňové příjmy",147168304.1
"7584",262587,2019,"Daňové příjmy",105008143.23
"7585",262587,2019,"Kapitálové příjmy",1151476
"7586",262587,2019,"Nedaňové příjmy",18081238.72
"7587",262633,2019,"Daňové příjmy",106656048.34
"7588",262633,2019,"Kapitálové příjmy",1005144
"7589",262633,2019,"Nedaňové příjmy",42534556.61
"7590",262781,2019,"Daňové příjmy",142626728.61
"7591",262781,2019,"Kapitálové příjmy",3674588
"7592",262781,2019,"Nedaňové příjmy",30376351.13
"7593",262978,2019,"Daňové příjmy",2078739360.2
"7594",262978,2019,"Kapitálové příjmy",39165381.1
"7595",262978,2019,"Nedaňové příjmy",241100325.88
"7596",263958,2019,"Daňové příjmy",429715581.23
"7597",263958,2019,"Kapitálové příjmy",12267871.52
"7598",263958,2019,"Nedaňové příjmy",50689574.01
"7599",263991,2019,"Daňové příjmy",180254048.33
"7600",263991,2019,"Kapitálové příjmy",297623.2
"7601",263991,2019,"Nedaňové příjmy",30114579
"7602",264334,2019,"Daňové příjmy",250646512.99
"7603",264334,2019,"Kapitálové příjmy",2161220.47
"7604",264334,2019,"Nedaňové příjmy",18949548.73
"7605",265209,2019,"Daňové příjmy",329308239.11
"7606",265209,2019,"Kapitálové příjmy",2058849
"7607",265209,2019,"Nedaňové příjmy",39278238.36
"7608",265365,2019,"Daňové příjmy",127181198.52
"7609",265365,2019,"Kapitálové příjmy",13584347.17
"7610",265365,2019,"Nedaňové příjmy",9034398.42
"7611",265781,2019,"Daňové příjmy",353622298.6
"7612",265781,2019,"Kapitálové příjmy",4868650
"7613",265781,2019,"Nedaňové příjmy",33540533.23
"7614",266027,2019,"Daňové příjmy",425923266.59
"7615",266027,2019,"Kapitálové příjmy",2618834.8
"7616",266027,2019,"Nedaňové příjmy",53583778.61
"7617",266094,2019,"Daňové příjmy",1220310701.55
"7618",266094,2019,"Kapitálové příjmy",10944724.84
"7619",266094,2019,"Nedaňové příjmy",96869383.98
"7620",266230,2019,"Daňové příjmy",322531053.72
"7621",266230,2019,"Kapitálové příjmy",4089135.88
"7622",266230,2019,"Nedaňové příjmy",35976214.86
"7623",266621,2019,"Daňové příjmy",928641917.88
"7624",266621,2019,"Kapitálové příjmy",11546927.11
"7625",266621,2019,"Nedaňové příjmy",128337211.98
"7626",267449,2019,"Daňové příjmy",423958659.69
"7627",267449,2019,"Kapitálové příjmy",4486696.5
"7628",267449,2019,"Nedaňové příjmy",104316916.84
"7629",267538,2019,"Daňové příjmy",163658115.85
"7630",267538,2019,"Kapitálové příjmy",15432758.2
"7631",267538,2019,"Nedaňové příjmy",25809097.31
"7632",268321,2019,"Daňové příjmy",122417576.78
"7633",268321,2019,"Kapitálové příjmy",48310172.75
"7634",268321,2019,"Nedaňové příjmy",29678958.07
"7635",268810,2019,"Daňové příjmy",1857848038.37
"7636",268810,2019,"Kapitálové příjmy",75286052.9
"7637",268810,2019,"Nedaňové příjmy",276356002.07
"7638",269247,2019,"Daňové příjmy",135649781.75
"7639",269247,2019,"Kapitálové příjmy",5458056
"7640",269247,2019,"Nedaňové příjmy",36899692.16
"7641",270059,2019,"Daňové příjmy",173464281.9
"7642",270059,2019,"Kapitálové příjmy",7928119
"7643",270059,2019,"Nedaňové příjmy",45816056.31
"7644",270211,2019,"Daňové příjmy",409033906.18
"7645",270211,2019,"Kapitálové příjmy",1418326
"7646",270211,2019,"Nedaňové příjmy",41666274.19
"7647",271560,2019,"Daňové příjmy",144833901.66
"7648",271560,2019,"Kapitálové příjmy",6917678
"7649",271560,2019,"Nedaňové příjmy",22708923.16
"7650",271632,2019,"Daňové příjmy",314647926.18
"7651",271632,2019,"Kapitálové příjmy",9439659.1
"7652",271632,2019,"Nedaňové příjmy",47633367.57
"7653",271888,2019,"Daňové příjmy",141553036.58
"7654",271888,2019,"Kapitálové příjmy",11653105.5
"7655",271888,2019,"Nedaňové příjmy",26979374.29
"7656",272523,2019,"Daňové příjmy",132952226.66
"7657",272523,2019,"Kapitálové příjmy",439773
"7658",272523,2019,"Nedaňové příjmy",51851392.59
"7659",272728,2019,"Daňové příjmy",210551647.63
"7660",272728,2019,"Kapitálové příjmy",569090.75
"7661",272728,2019,"Nedaňové příjmy",62486583.44
"7662",272868,2019,"Daňové příjmy",349227352.7
"7663",272868,2019,"Kapitálové příjmy",4216884.5
"7664",272868,2019,"Nedaňové příjmy",31139772.97
"7665",272876,2019,"Daňové příjmy",154374283.77
"7666",272876,2019,"Kapitálové příjmy",470377
"7667",272876,2019,"Nedaňové příjmy",35097318.44
"7668",273571,2019,"Daňové příjmy",119387989.63
"7669",273571,2019,"Kapitálové příjmy",130000
"7670",273571,2019,"Nedaňové příjmy",23786886.05
"7671",274046,2019,"Daňové příjmy",1793941882.37
"7672",274046,2019,"Kapitálové příjmy",42954551
"7673",274046,2019,"Nedaňové příjmy",306043435.27
"7674",274101,2019,"Daňové příjmy",175394151.7
"7675",274101,2019,"Kapitálové příjmy",454322
"7676",274101,2019,"Nedaňové příjmy",14511868.1
"7677",274879,2019,"Daňové příjmy",120086961.72
"7678",274879,2019,"Kapitálové příjmy",7303123
"7679",274879,2019,"Nedaňové příjmy",36474032.59
"7680",274968,2019,"Daňové příjmy",110584520.46
"7681",274968,2019,"Kapitálové příjmy",745082
"7682",274968,2019,"Nedaňové příjmy",22337776.88
"7683",275336,2019,"Daňové příjmy",211491427.32
"7684",275336,2019,"Kapitálové příjmy",25905252.8
"7685",275336,2019,"Nedaňové příjmy",61937303.54
"7686",275808,2019,"Daňové příjmy",99696052.68
"7687",275808,2019,"Kapitálové příjmy",22725478.22
"7688",275808,2019,"Nedaňové příjmy",29072605.58
"7689",276111,2019,"Daňové příjmy",145494975.47
"7690",276111,2019,"Kapitálové příjmy",2652745.41
"7691",276111,2019,"Nedaňové příjmy",23706578.37
"7692",276227,2019,"Daňové příjmy",289617183.07
"7693",276227,2019,"Kapitálové příjmy",6956122.41
"7694",276227,2019,"Nedaňové příjmy",63806110.14
"7695",276944,2019,"Daňové příjmy",199092227.22
"7696",276944,2019,"Kapitálové příjmy",5000
"7697",276944,2019,"Nedaňové příjmy",33655515.25
"7698",277037,2019,"Daňové příjmy",178682082.82
"7699",277037,2019,"Kapitálové příjmy",6246145.2
"7700",277037,2019,"Nedaňové příjmy",34099415.23
"7701",277177,2019,"Daňové příjmy",168313903.4
"7702",277177,2019,"Kapitálové příjmy",52905931.1
"7703",277177,2019,"Nedaňové příjmy",65310101.87
"7704",277444,2019,"Daňové příjmy",311731853.21
"7705",277444,2019,"Kapitálové příjmy",2986958.9
"7706",277444,2019,"Nedaňové příjmy",96529794.93
"7707",277819,2019,"Daňové příjmy",263388307.15
"7708",277819,2019,"Kapitálové příjmy",8538605
"7709",277819,2019,"Nedaňové příjmy",104939586.73
"7710",278360,2019,"Daňové příjmy",558726356.14
"7711",278360,2019,"Kapitálové příjmy",8462000.88
"7712",278360,2019,"Nedaňové příjmy",74573033.9
"7713",278475,2019,"Daňové příjmy",223145590.58
"7714",278475,2019,"Kapitálové příjmy",7670475.53
"7715",278475,2019,"Nedaňové příjmy",95343617.84
"7716",278653,2019,"Daňové příjmy",256996655.67
"7717",278653,2019,"Kapitálové příjmy",1790198
"7718",278653,2019,"Nedaňové příjmy",16646380.52
"7719",279072,2019,"Daňové příjmy",76717411.04
"7720",279072,2019,"Kapitálové příjmy",9994947
"7721",279072,2019,"Nedaňové příjmy",15349741.01
"7722",279102,2019,"Daňové příjmy",177141215.44
"7723",279102,2019,"Kapitálové příjmy",10360417.66
"7724",279102,2019,"Nedaňové příjmy",21743577.03
"7725",279676,2019,"Daňové příjmy",234940982.27
"7726",279676,2019,"Kapitálové příjmy",4048968
"7727",279676,2019,"Nedaňové příjmy",20620586.14
"7728",279773,2019,"Daňové příjmy",221116595.72
"7729",279773,2019,"Kapitálové příjmy",6458451.8
"7730",279773,2019,"Nedaňové příjmy",42157294.38
"7731",279846,2019,"Daňové příjmy",114376782.77
"7732",279846,2019,"Kapitálové příjmy",7380325
"7733",279846,2019,"Nedaňové příjmy",13425296.23
"7734",279943,2019,"Daňové příjmy",344398125.27
"7735",279943,2019,"Kapitálové příjmy",20591123.45
"7736",279943,2019,"Nedaňové příjmy",49467057.71
"7737",279978,2019,"Daňové příjmy",206435357.14
"7738",279978,2019,"Kapitálové příjmy",2456779.51
"7739",279978,2019,"Nedaňové příjmy",29908569.21
"7740",281859,2019,"Daňové příjmy",170464386.41
"7741",281859,2019,"Kapitálové příjmy",876609
"7742",281859,2019,"Nedaňové příjmy",17384760.54
"7743",281964,2019,"Daňové příjmy",215184570.49
"7744",281964,2019,"Kapitálové příjmy",4419659.98
"7745",281964,2019,"Nedaňové příjmy",48776228.93
"7746",282481,2019,"Daňové příjmy",120473905.66
"7747",282481,2019,"Kapitálové příjmy",166018
"7748",282481,2019,"Nedaňové příjmy",7050912.22
"7749",282651,2019,"Daňové příjmy",147475076.49
"7750",282651,2019,"Kapitálové příjmy",14650145
"7751",282651,2019,"Nedaňové příjmy",30119011.73
"7752",282707,2019,"Daňové příjmy",168268705.07
"7753",282707,2019,"Kapitálové příjmy",2730099
