ico,year,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,municipality_id,municipality,date,population_total,unemployment,EU_fund_total_CZK
259047,2017,230356823.85,163935,73886320.89,1864948239.03,49182916.24,3211,Rokycany,2017-12-31,48602,2.73,0
259047,2018,240386125.7,2344883,77967353.29,1931207200.57,31382642.35,3211,Rokycany,2018-12-31,48966,2.44,10158617
259047,2019,260111927.6,0,82847453.87,1980662809.49,25623727.97,3211,Rokycany,2019-12-31,49349,2.49,30784106.73
259047,2020,248722233.15,2010769.8,79039176.13,2037835546.97,55625685.27,3211,Rokycany,2020-12-31,49489,3.38,2558061
259438,2007,61950250,9011350,14290490,361338930,1784300,4104,Kraslice,2007-12-31,14002,7.33,0
259438,2008,71953530,5244210,13871670,376614230,-2377630,4104,Kraslice,2008-12-31,14114,7.41,773500
259438,2009,59673710,2068010,16231700,332811750,-3827390,4104,Kraslice,2009-12-31,14075,11.25,21167674
259438,2010,62704980,2716040,18520440,293082000,-27067570,4104,Kraslice,2010-12-31,13844,12.2,27146912.2
259438,2011,64437740.03,2532839,17946672.93,242644038.62,14024277.85,4104,Kraslice,2011-12-31,13801,10.96,28706300.51
259438,2012,64972175.33,3951711,18652651.97,235766141.82,9456691.03000003,4104,Kraslice,2012-12-31,13705,10.55,9740405.27
259438,2013,83307792.04,1624786,16885642.6,239348894.03,18226005.49,4104,Kraslice,2013-12-31,13617,10.14,4020083.02
259438,2014,88119212.19,1119657,17286521.67,247220226.75,1821272.98000002,4104,Kraslice,2014-12-31,13529,9.73,22912509.67
259438,2015,90509739.37,4238315,18373753.21,246117365.32,-14539745.66,4104,Kraslice,2015-12-31,13408,8.07,39621322.37
259438,2016,99047874.47,3261721.4,16396593.84,238018075.99,51967549.2599999,4104,Kraslice,2016-12-31,13269,6.5,0
259438,2017,106302245.08,917566.64,20976492.28,257578198.16,-5267103.24000001,4104,Kraslice,2017-12-31,13177,4.16,50638026.2
259438,2018,115185966.97,1315659,17785724.32,295498320.3,-15976751.85,4104,Kraslice,2018-12-31,13153,3.27,12532858.89
259438,2019,125160571.65,3594999.32,18804150.88,281011973,-14827517.4399999,4104,Kraslice,2019-12-31,13184,3.45,3682964.21
259438,2020,116631609.47,2128538.69,17893845.59,284848901.49,19240606.88,4104,Kraslice,2020-12-31,13001,5.69,162806
259586,2007,244249690,15827030,114140470,2175568480,67921080,4107,Sokolov,2007-12-31,79079,6.2,0
259586,2008,267300510,18654150,126501350,2212869680,49508540,4107,Sokolov,2008-12-31,78914,6.34,135180970.1
259586,2009,236507060,47655250,132540630,2407796490,-124353770,4107,Sokolov,2009-12-31,78828,9.36,93825277.39
259586,2010,250857400,15351890,128352880,2495159000,43351350,4107,Sokolov,2010-12-31,78065,9.62,36035424.68
259586,2011,245145476.53,11897719.5,130505530.33,1742053422,6285870.70999992,4107,Sokolov,2011-12-31,77923,9.1,27339382.59
259586,2012,260560822.83,20271150.2,126255356.65,1738720748.45,17890368.36,4107,Sokolov,2012-12-31,77596,9.3,93993390.7
259586,2013,296168625.3,22153106.95,126981861.64,1786741218.8,84650200.94,4107,Sokolov,2013-12-31,77184,9.5,23548908.4
259586,2014,312608933.22,15103576.35,120067084.09,1959418270.11,-58094094.1600001,4107,Sokolov,2014-12-31,76729,9.71,161280710.65
259586,2015,314157727.5,7023024.2,130259593.73,2033843567.09,18842729.0200002,4107,Sokolov,2015-12-31,76205,8.66,51009592.39
259586,2016,340528094.46,8770041.75,131265999.72,2056980603.14,109578494.73,4107,Sokolov,2016-12-31,75858,7.46,0
259586,2017,368153890.4,19643206.17,128035848.36,2165859365.74,59261762.47,4107,Sokolov,2017-12-31,75618,4.95,13126839.66
259586,2018,398289015.48,14979386.56,134778797.44,2146119338.66,40956938.6799998,4107,Sokolov,2018-12-31,75189,4.23,33728765.12
259586,2019,419401623.91,12925442.93,141612122.88,2225409848.57,-25956914.8499999,4107,Sokolov,2019-12-31,75028,3.8,0
259586,2020,386822184.53,9234721.58,165639274.07,2422016441.49,28779782.5900002,4107,Sokolov,2020-12-31,74502,5.91,3099807.09
260177,2007,81258180,3665640,17498290,1345817410,-14348380,3213,Stříbro,2007-12-31,16993,4.97,0
260177,2008,89254970,12188970,22255890,1334882880,5486160,3213,Stříbro,2008-12-31,17216,9.49,6397936.32
260177,2009,82176350,19242410,23755810,1324565400,11635740,3213,Stříbro,2009-12-31,17106,13.01,29896
260177,2010,84422260,6178470,22434690,1327375000,-18716480,3213,Stříbro,2010-12-31,17111,11.03,0
260177,2011,88056791.57,8546346.5,19853731.37,991963944.71,1861834.85000002,3213,Stříbro,2011-12-31,16911,9.43,49712889.54
260177,2012,88722799.87,6952354,25678605.91,1009992990.69,-2507402.52999997,3213,Stříbro,2012-12-31,16901,8.62,0
260177,2013,103997383.77,1284549,21307599.82,1043680201.81,16172577.04,3213,Stříbro,2013-12-31,16827,7.81,0
260177,2014,111540341.3,6752935,22480323.1,1004566705.26,33705350.03,3213,Stříbro,2014-12-31,16860,6.99,5031246
260177,2015,114406222.7,1663520.68,23652606.98,1019359030.88,14005654.33,3213,Stříbro,2015-12-31,16865,6.09,22131167.33
260177,2016,125851892.83,1658462.59,21831441.91,1042634334.3,16516921.36,3213,Stříbro,2016-12-31,16888,4.82,0
260177,2017,128214944.37,23086945.81,19773595.39,964560596.07,9920546.11000001,3213,Stříbro,2017-12-31,16967,3.64,60941132.94
260177,2018,146282043.27,3031072.74,25195004.51,1044945473.25,-1835121.19999999,3213,Stříbro,2018-12-31,17050,2.54,0
260177,2019,153446793.78,2363485.49,23392277.03,1069180794.46,12331894.04,3213,Stříbro,2019-12-31,17190,2.87,2000000
260177,2020,148765780.28,36875148.52,28575964.56,1058161868,18055613.73,3213,Stříbro,2020-12-31,17166,3.37,0
260231,2007,129992780,14889390,27189710,2573095060,19370740,3215,Tachov,2007-12-31,35732,5.29,0
260231,2008,142906320,12392700,30360420,2572450720,16941530,3215,Tachov,2008-12-31,36178,6.92,35631787.97
260231,2009,129387030,9796060,57706250,2624702090,-21264040,3215,Tachov,2009-12-31,36119,10.31,3987358
260231,2010,132086450,12254630,53404770,2691540000,21226610,3215,Tachov,2010-12-31,36188,10.03,780934.6
260231,2011,129239318.72,18163665,59676036.31,2451816854.06,-47591402.55,3215,Tachov,2011-12-31,36214,8.27,88827200.62
260231,2012,140858783.14,3134015,59626102.37,2456954198.79,6357379.47000003,3215,Tachov,2012-12-31,36148,7.96,0
260231,2013,160529929.93,4014173,57504519,2452919941.69,50454247.84,3215,Tachov,2013-12-31,36004,7.65,16610606.65
260231,2014,170612376.42,4076354,55199639.03,2564593808.37,15093701.79,3215,Tachov,2014-12-31,36008,7.33,35058473.61
260231,2015,171091400.6,8990346,55135248.05,2596395461.61,18466977.84,3215,Tachov,2015-12-31,35972,6.02,0
260231,2016,185767376.01,7333324.2,49382579.45,2609252131.13,3029329.10000002,3215,Tachov,2016-12-31,36117,4.9,0
260231,2017,199247394.13,9680493.3,57280399.63,2653521534.5,30425109.01,3215,Tachov,2017-12-31,36314,3.52,20644503.63
260231,2018,225680174.03,4476995.3,55158752.48,2676472216.15,16656633.59,3215,Tachov,2018-12-31,36537,2.97,3291658.68
260231,2019,229042980.49,9149521.16,52716105.38,2713106895.21,-17521029.3200001,3215,Tachov,2019-12-31,37146,2.81,8551775
260231,2020,214827536.89,11418890.36,76511252.67,2710400851.4,38133971.24,3215,Tachov,2020-12-31,37223,3.88,12324811.13
260428,2007,409871580,33495420,72232220,3394401300,71349010,5101,Česká Lípa,2007-12-31,76906,4.92,0
260428,2008,458218630,106751280,72222580,3749952630,-151691620,5101,Česká Lípa,2008-12-31,77508,5.48,1100000
260428,2009,424870850,53587040,157608230,3178729540,119810970,5101,Česká Lípa,2009-12-31,77535,8.63,12954972.89
260428,2010,433131140,35016990,63330430,3392324000,-11416070,5101,Česká Lípa,2010-12-31,76654,8.82,20194440.71
260428,2011,406988711.96,8164280.83,52366766.79,2981218243.89,26735615.6099999,5101,Česká Lípa,2011-12-31,76623,8.3,3294116
260428,2012,401753657.36,14673186,44393890.23,2990296567.75,20300897.73,5101,Česká Lípa,2012-12-31,76579,8.04,488196.41
260428,2013,449301869.12,4216171,37187675.32,3044083479.53,48662669.5900002,5101,Česká Lípa,2013-12-31,76373,7.78,30375951.22
260428,2014,465089787.23,10513990,37517257.99,3080582771,108120797.35,5101,Česká Lípa,2014-12-31,76527,7.51,19074080.25
260428,2015,489151796.53,8064533,34261213.64,3081106711.49,113748652.81,5101,Česká Lípa,2015-12-31,76681,5.51,31846237.13
260428,2016,530802747.47,6117342,36286348.87,3112420472.92,111539366.58,5101,Česká Lípa,2016-12-31,76666,4.07,10601631.19
260428,2017,577984614.09,6347146,33969292.17,3150396290.07,90154725.76,5101,Česká Lípa,2017-12-31,76826,2.7,67318198.29
260428,2018,626463274.3,8934760.85,84726010.31,3276030000.61,-10069309.1700001,5101,Česká Lípa,2018-12-31,76838,2.4,14187876.56
260428,2019,670768411.53,2729363,33684501.52,3453990434,-72592820.28,5101,Česká Lípa,2019-12-31,76998,2.23,79910312.42
260428,2020,627744737.81,1389985,37853288.77,3560190051.33,99936079.79,5101,Česká Lípa,2020-12-31,76704,3.11,23159123.22
260771,2007,130734500,12049060,7506410,940336950,27594700,5106,Nový Bor,2007-12-31,26348,4.54,0
260771,2008,137893630,12006340,9025240,1170971300,20797210,5106,Nový Bor,2008-12-31,26482,5.36,464100
260771,2009,110608730,4159600,5845010,1202940930,-11049040,5106,Nový Bor,2009-12-31,26609,12.12,47918
260771,2010,115760750,8123870,11835830,1221424000,9065390,5106,Nový Bor,2010-12-31,26588,9.63,3323854.6
260771,2011,116724738.88,3652217,6401287.9,945098127.63,-5137996.3900001,5106,Nový Bor,2011-12-31,26529,9.2,5612354.5
260771,2012,117593614.38,2807479,8513046.73,955662084.86,3249617.10000002,5106,Nový Bor,2012-12-31,26458,8.84,1888562
260771,2013,133398910.41,6890093,8612018,972628476.19,-202796.279999971,5106,Nový Bor,2013-12-31,26438,8.48,960246
260771,2014,141452034.93,18467806.28,8187098,997647500.72,6006825.75999999,5106,Nový Bor,2014-12-31,26289,8.11,8980027.86
260771,2015,140758522,17814757.68,11220098.93,1001703366.49,-1988722.70999998,5106,Nový Bor,2015-12-31,26340,5.71,9040873.56
260771,2016,150602929.15,6489464,9101954.61,1013338341.95,5953880.13999999,5106,Nový Bor,2016-12-31,26309,4.49,0
260771,2017,162177916.14,861999,5856297.05,1004847359.67,-14112469.78,5106,Nový Bor,2017-12-31,26268,3.13,1450628.78
260771,2018,181093441.36,734000,10067923.16,1103149110.64,30777456.28,5106,Nový Bor,2018-12-31,26297,3.2,0
260771,2019,190496002.31,60200,9219452.93,1111081563.92,22584842.9299999,5106,Nový Bor,2019-12-31,26302,2.81,0
260771,2020,177667520.94,120000,9397740.41,1134541858.21,818156.720000029,5106,Nový Bor,2020-12-31,26294,4.19,0
261238,2007,589342070,46266920,33899730,3230337790,-90303970,4202,Děčín,2007-12-31,80370,7.95,0
261238,2008,595690960,223615560,40097230,3315646370,107043370,4202,Děčín,2008-12-31,80419,7.56,674821
261238,2009,529010630,30316930,28976210,3437063790,-117643370,4202,Děčín,2009-12-31,80504,9.82,167861419.88
261238,2010,552416820,14314490,30054170,3535761000,-194574200,4202,Děčín,2010-12-31,78715,10.31,210985792.51
261238,2011,546936955.85,10533232,26821682.11,3775789268.01,-69127801.98,4202,Děčín,2011-12-31,78569,9.45,234038644.97
261238,2012,544554916.76,8925412,25945455.09,3840367496.28,-19721609.51,4202,Děčín,2012-12-31,78588,9.71,3056008.97
261238,2013,581883167,6661278,48305380.05,3834456937.35,231981942.44,4202,Děčín,2013-12-31,78204,9.97,43957249.9
261238,2014,609646879.24,8757912,31975732.17,3921756064.09,27124474.9100001,4202,Děčín,2014-12-31,78006,10.24,56684333.65
261238,2015,622791526.75,3776850,36280608.3,3982664754.72,40259687.76,4202,Děčín,2015-12-31,77902,8.79,51039387.89
261238,2016,678120151.23,8259663,33940108.91,3901106644.79,120673490.2,4202,Děčín,2016-12-31,77715,7.73,0
261238,2017,742010242.84,25366854,37205043.83,3914897061.31,78057467.1800001,4202,Děčín,2017-12-31,77493,5.67,73749121.1
261238,2018,809888415.83,8372821.26,38088254.79,4038188939.79,19416007.5100002,4202,Děčín,2018-12-31,77031,4.46,25877200.03
261238,2019,855526565.06,8517777,55107202.05,4120888137.65,29390651.5699997,4202,Děčín,2019-12-31,76842,3.92,6172754.79
261238,2020,807854571.79,2879215.82,58972950.63,4252052537.86,-32388573.1899996,4202,Děčín,2020-12-31,76131,5.46,25340221.62
261602,2007,117427340,18722170,24828110,1107694150,8057480,4212,Rumburk,2007-12-31,34473,8.91,0
261602,2008,118582900,23719450,25881180,1135713280,12893890,4212,Rumburk,2008-12-31,34710,8.91,610648
261602,2009,97902780,17214400,25433170,1157150550,-2635520,4212,Rumburk,2009-12-31,34585,11.85,3924074.29
261602,2010,102304180,22530560,42219350,1190756000,-18756340,4212,Rumburk,2010-12-31,33702,12.01,4020609
261602,2011,110649029.21,7724820,28434617.89,796273219.9,-749493.25,4212,Rumburk,2011-12-31,33646,10.87,0
261602,2012,109834795.41,9174448,27882801.8,788471377.15,1906246.1499999801,4212,Rumburk,2012-12-31,33556,10.69,0
261602,2013,127533040.24,5545225,27035019.33,819781007.67,16111617.56,4212,Rumburk,2013-12-31,33425,10.51,5022963.56
261602,2014,132466128.96,22748051,28594544.12,866349352.97,-15750600.9,4212,Rumburk,2014-12-31,33366,10.33,0
261602,2015,136965338.73,334700,24445129.8,864025945.1,12265958.73,4212,Rumburk,2015-12-31,33161,8.55,4619651
261602,2016,145002622.76,11218896,27586850.71,876946092.19,19253351.7600001,4212,Rumburk,2016-12-31,32939,7.7,7285283.68
261602,2017,155652218.57,1900065,27709742.79,879195840.35,-3386341.94999999,4212,Rumburk,2017-12-31,32776,5.35,12714750
261602,2018,168899391.95,4198866,29023307.62,890167395.82,-10208328.3,4212,Rumburk,2018-12-31,32795,4.5,13295503.95
261602,2019,184640766.92,3376304.58,32022550.59,886609659.87,15087932.92,4212,Rumburk,2019-12-31,32795,4.36,2983578.25
261602,2020,177871769.05,6556521.35,32323740.35,883819130.08,27501952.68,4212,Rumburk,2020-12-31,32529,6.24,6606285.41
261718,2007,160605290,24171150,33927960,1274222640,26267620,4215,Varnsdorf,2007-12-31,20598,9.67,0
261718,2008,170494270,23466500,29130950,1143264190,20006940,4215,Varnsdorf,2008-12-31,20581,9.81,3624003.5
261718,2009,143123570,18385420,28751440,1239524130,-10473750,4215,Varnsdorf,2009-12-31,20651,12.96,17632596.5
261718,2010,151170160,22256040,31743080,1217817000,8193530,4215,Varnsdorf,2010-12-31,20525,12.4,1550930
261718,2011,153556374.37,5619785,34867348.97,922289114.66,-32974065.84,4215,Varnsdorf,2011-12-31,20503,10.86,6950250.8
261718,2012,161351623.45,1575142,29467744.09,1028258413.37,16532827.1900001,4215,Varnsdorf,2012-12-31,20396,10.45,0
261718,2013,179221216.51,3517007,25039521.74,1050211463.13,16427052.91,4215,Varnsdorf,2013-12-31,20346,10.04,4578965
261718,2014,184210904.65,2701092.89,24666767.99,1093221223.38,21996498.3,4215,Varnsdorf,2014-12-31,20327,9.64,11805161.62
261718,2015,186618463.52,2176034,23046575.05,1119182957.52,32005789.8,4215,Varnsdorf,2015-12-31,20250,8.23,8490444.3
261718,2016,203826356.9,7785000,24260864.94,1089281235,60138577.83,4215,Varnsdorf,2016-12-31,20133,7.58,5837160.99
261718,2017,222149506.92,4618295,27455692.27,1106607412.96,28807859.1,4215,Varnsdorf,2017-12-31,20060,4.84,77587174.64
261718,2018,243318401.75,4167559,49157401.54,1191646768.26,-500542.850000143,4215,Varnsdorf,2018-12-31,20005,4.63,32958641.86
261718,2019,263232267.99,4415032,106926201.03,1234194793.22,116621913.8,4215,Varnsdorf,2019-12-31,19905,4.28,41332533.48
261718,2020,244543067.51,14834713.4,31921837.22,1310916518.44,22630120.41,4215,Varnsdorf,2020-12-31,19789,5.6,3765923.06
261891,2007,572964750,55670160,64673140,4195823100,49208810,4203,Chomutov,2007-12-31,81632,7.82,0
261891,2008,601173630,34286600,80035350,3988260270,100072070,4203,Chomutov,2008-12-31,81977,7.5,565250
261891,2009,509557840,40640890,100769140,4036548400,-42752490,4203,Chomutov,2009-12-31,82100,10.29,756381814.03
261891,2010,538624120,186163500,107075240,4789596000,-239025740,4203,Chomutov,2010-12-31,81921,10.51,170450665.13
261891,2011,578992540.62,50569366.65,109028555.54,3976009821.35,-167571745.93,4203,Chomutov,2011-12-31,82013,10.31,660613059.62
261891,2012,566405166.75,21037381,78775532.6,4357496422.67,-356202248.79,4203,Chomutov,2012-12-31,81786,10.67,95672257.72
261891,2013,623034163.63,22507660,76736237.42,4416443630.14,424023331.6,4203,Chomutov,2013-12-31,81826,11.03,59336337.77
261891,2014,655467539.94,15355930.58,82651251.02,4444732246.15,88388954.3900003,4203,Chomutov,2014-12-31,81674,11.4,71588892.01
261891,2015,634423294.52,12967852.81,85800929.76,4443073749.22,43829030.610000104,4203,Chomutov,2015-12-31,81572,9.85,51811888.76
261891,2016,673515918.44,26583660.3,93189865.58,4397527076.52,68296865.4300003,4203,Chomutov,2016-12-31,81537,8.75,16901059.97
261891,2017,722802908.29,4314257.06,97010308.53,4477211557.46,-38459558.7799997,4203,Chomutov,2017-12-31,81515,6.37,81486599.98
261891,2018,787840474.94,10349609.45,105147690.43,4346243178.82,-64028025.3999996,4203,Chomutov,2018-12-31,81640,5.32,170229841.17
261891,2019,857094294.98,29752702.63,134261049.69,4301322738.07,65939424.6699991,4203,Chomutov,2019-12-31,81662,5.15,3245871.45
261891,2020,810733016.31,16255973.32,104163649.11,4093443306.03,68742509.0600004,4203,Chomutov,2020-12-31,81553,6.65,33839864.82
261912,2007,232426910,47801490,21320960,1753701370,8230850,4204,Kadaň,2007-12-31,44111,5.14,0
261912,2008,239604550,20288230,21503610,1843868810,-6928030,4204,Kadaň,2008-12-31,44376,5.39,257514931.32
261912,2009,232626360,12408920,18744620,2002622550,-37425410,4204,Kadaň,2009-12-31,44338,8.99,22230241
261912,2010,223212870,12716450,20107440,2179862000,4064250,4204,Kadaň,2010-12-31,43997,8.82,38521321.56
261912,2011,253790722.75,15489599,16834299.21,1917836898.86,-23381859.2900002,4204,Kadaň,2011-12-31,43745,9.27,57170389.88
261912,2012,232523042.95,14367275.9,31232131.58,1977991082.57,23892956.9200001,4204,Kadaň,2012-12-31,43520,9.5,47673186.06
261912,2013,262624622.83,15046766.7,50795774.12,2019592346.43,56545410.8900001,4204,Kadaň,2013-12-31,43137,9.73,24590802.72
261912,2014,272938674.84,17089769.4,51777106.48,2088892849.16,-14934600.05,4204,Kadaň,2014-12-31,42970,9.97,27108258.8
261912,2015,270690632.05,8802107.4,52516216.87,2110106247.56,5696442.87000012,4204,Kadaň,2015-12-31,42770,8.22,9210858.52
261912,2016,267606415.5,18945210.78,56253798.09,2115891655.11,-16491883.8199999,4204,Kadaň,2016-12-31,42712,7.01,13364408.73
261912,2017,289075257.89,9477893.3,56466800.9,2094742766.11,13030683.49,4204,Kadaň,2017-12-31,42832,4.99,13402883.74
261912,2018,320632039.47,20515460.33,55653237.38,2101839547.36,1615024.00999999,4204,Kadaň,2018-12-31,43111,4.35,6755923.71
261912,2019,343290124.04,9167095,54995253.3,2113632003.15,18714022.1600001,4204,Kadaň,2019-12-31,43284,4.24,23970782
261912,2020,328509574,9570840.1,66720620.3,2143531478.19,86112.9000000954,4204,Kadaň,2020-12-31,43047,5.53,1460862.39
262340,2007,501284490,30774650,174871170,4341249490,81122410,5103,Jablonec nad Nisou,2007-12-31,54043,2.94,0
262340,2008,523888430,84304820,156876430,4485925970,65886690,5103,Jablonec nad Nisou,2008-12-31,54444,3.91,31250424.72
262340,2009,457322270,62036040,148311910,4762700100,-172858980,5103,Jablonec nad Nisou,2009-12-31,54657,7.16,89905689.36
262340,2010,461504950,29196660,161447630,4906911000,-60218120,5103,Jablonec nad Nisou,2010-12-31,54427,6.63,24528025
262340,2011,451711827.64,18390656.05,150001314.15,3856286346.73,19098931.9200001,5103,Jablonec nad Nisou,2011-12-31,54710,5.77,28775977
262340,2012,460903802.32,33895443.17,157458257.34,3837852163.55,58644049.55,5103,Jablonec nad Nisou,2012-12-31,54909,5.94,22444533.5
262340,2013,509712866.61,33395996,152124917.75,3817135862.88,6549078.53999996,5103,Jablonec nad Nisou,2013-12-31,55166,6.11,0
262340,2014,526000604.98,107940608,135142900.17,3811475146.01,104450802.31,5103,Jablonec nad Nisou,2014-12-31,55375,6.28,62238056.83
