ID,IČO,Název,Od,Do,DIČ,Adresa,Ulice,PSČ,Sídlo,Zřizovatel,Počet obyvatel,Kraj,Obec,Základní územní jednotka ,Datum vzniku,Kapitola ID,Druh ÚJ ,NACE,NUTS,COFOG,municipality
1.79250882378506E+018,00600717,Obec Bernartice nad Odrou,44562,2958465,CZ00600717,742 41 Bernartice nad Odrou 200, ,742 41,Bernartice nad Odrou 200,00600717,1021,CZ080,Bernartice nad Odrou,568481,33208,0,4,84110,CZ0804,0,Nové Město nad Metují
7.02136592946257E+017,00233129,Město Beroun,44562,2958465,CZ00233129,"Husovo nám. 68/1, 266 43 Beroun",Husovo nám. 68/1,266 43,Beroun,00233129,19988,CZ020,Beroun,531057,26846,0,4,84110,CZ0202,0,Nový Bor
7.047081442637E+018,00234133,Obec Beřovice,44562,2958465,CZ00234133,"Beřovice 60, 273 71 Zlonice",Beřovice 60,273 71,Zlonice,00234133,384,CZ020,Beřovice,532088,33408,0,4,84110,CZ0203,0,Nový Bydžov
4.70918326775819E+017,00238988,Obec Běrunice,44562,2958465,CZ00238988,289 08 Běrunice 176, ,289 08,Běrunice 176,00238988,854,CZ020,Běrunice,537021,26846,0,4,84110,CZ0208,0,Nový Jičín
8.89887403511651E+018,00245798,Městys Besednice,44562,2958465,CZ00245798,"Náměstí 52, 382 81 Besednice",Náměstí 52,382 81,Besednice,00245798,823,CZ031,Besednice,545414,26846,0,4,84110,CZ0312,0,Nymburk
8.21429115856835E+018,00255211,Obec Běšiny,44562,2958465,CZ00255211,"Běšiny 150, 339 01 Klatovy",Běšiny 150,339 01,Klatovy,00255211,824,CZ032,Běšiny,555797,33387,0,4,84110,CZ0322,0,Nýřany
4.34899004207694E+018,00509621,Obec Běštín,44562,2958465,CZ00509621,267 24 Běštín, 28,267 24,Běštín,00509621,326,CZ020,Běštín,531073,33239,0,4,84110,CZ0202,0,Odry
5.57273415969304E+018,00856606,Obec Běstovice,44562,2958465,CZ00856606,"Běstovice 55, 565 01 Choceň",Běstovice 55,565 01,Choceň,00856606,433,CZ053,Běstovice,553760,34335,0,4,84110,CZ0534,0,Olomouc
8.28262287986411E+017,00269841,Obec Běstvina,44562,2958465,CZ00269841,538 45 Běstvina, 29,538 45,Běstvina,00269841,545,CZ053,Běstvina,571181,33372,0,4,84110,CZ0531,0,Opava
3.76739797825312E+018,00194514,Obec Bezděčí u Trnávky,44562,2958465,CZ00194514,"Bezděčí u Trnávky 19, 569 43 Jevíčko",Bezděčí u Trnávky 19,569 43,Jevíčko,00194514,181,CZ053,Bezděčí u Trnávky,574309,33604,0,4,84110,CZ0533,0,Orlová
5.17737140539801E+018,00476838,Obec Bezdědovice,44562,2958465,CZ00476838,"Bezdědovice 109, 388 01 Blatná",Bezdědovice 109,388 01,Blatná,00476838,368,CZ031,Bezdědovice,598895,33208,0,4,84110,CZ0316,0,Ostrava
7.76451067038008E+017,00579793,Obec Bezděkov,44562,2958465,CZ00579793,"Bezděkov 48, 583 01 Chotěboř",Bezděkov 48,583 01,Chotěboř,00579793,245,CZ063,Bezděkov,548430,33201,0,4,84110,CZ0631,0,Ostrov
2.3577815113459E+018,00574015,Obec Bezděkov,44562,2958465,CZ00574015,"Bezděkov 8, 338 24 Břasy",Bezděkov 8,338 24,Břasy,00574015,146,CZ032,Bezděkov,541095,33207,0,4,84110,CZ0326,0,Otrokovice
4.49132289145063E+018,00255220,Obec Bezděkov,44562,2958465,CZ00255220,"Bezděkov 7, 339 01 Klatovy",Bezděkov 7,339 01,Klatovy,00255220,949,CZ032,Bezděkov,555801,26846,0,4,84110,CZ0322,0,Pacov
6.33771874980797E+018,00273325,Obec Bezděkov,44562,2958465,CZ00273325,"Bezděkov, 535 01 Přelouč",Bezděkov ,535 01,Přelouč,00273325,317,CZ053,Bezděkov,574741,26846,0,4,84110,CZ0532,0,Pardubice
8.90895457070215E+017,00653691,Obec Bezděkov nad Metují,44562,2958465,CZ00653691,549 64 Bezděkov nad Metují 164, ,549 64,Bezděkov nad Metují 164,00653691,597,CZ052,Bezděkov nad Metují,573884,33208,0,4,84110,CZ0523,0,Pelhřimov
6.91451207270362E+017,00498629,Obec Bezděkov pod Třemšínem,44562,2958465,CZ00498629,"Bezděkov pod Třemšínem 3, 262 42 Bezděkov pod Třemšínem",Bezděkov pod Třemšínem 3,262 42,Bezděkov pod Třemšínem,00498629,141,CZ020,Bezděkov pod Třemšínem,529672,34034,0,4,84110,CZ020B,0,Písek
1.98549652447273E+018,00673382,Obec Bezděz,44562,2958465,CZ00673382,"Bezděz, 471 62 Okna",Bezděz ,471 62,Okna,00673382,353,CZ051,Bezděz,561398,33239,0,4,84110,CZ0511,0,Plzeň
3.8443924980217E+018,00259705,Město Bezdružice,44562,2958465,CZ00259705,"ČSA 196, 349 53 Bezdružice",ČSA 196,349 53,Bezdružice,00259705,928,CZ032,Bezdružice,560740,26846,0,4,84110,CZ0327,0,Podbořany
7.56054811967992E+018,00600121,Obec Bezkov,44562,2958465,CZ00600121,"Bezkov 71, 669 02 Znojmo 2",Bezkov 71,669 02,Znojmo 2,00600121,212,CZ064,Bezkov,593745,33201,0,4,84110,CZ0647,0,Poděbrady
2.57074320157187E+018,00287041,Obec Bezměrov,44562,2958465,CZ00287041,"Bezměrov 112, 767 01 Kroměříž",Bezměrov 112,767 01,Kroměříž,00287041,515,CZ072,Bezměrov,588326,26846,0,4,84110,CZ0721,0,Pohořelice
6.23853360558509E+018,00237469,Městys Bezno,44562,2958465,CZ00237469,"Boleslavská 154, 294 29 Bezno",Boleslavská 154,294 29,Bezno,00237469,959,CZ020,Bezno,535478,26846,0,4,84110,CZ0207,0,Polička
5.97781473096942E+018,00636118,Obec Bezuchov,44562,2958465,CZ00636118,"Bezuchov 14, 753 54 Soběchleby",Bezuchov 14,753 54,Soběchleby,00636118,188,CZ071,Bezuchov,512401,33208,0,4,84110,CZ0714,0,Prachatice
6.21113174946768E+018,00257541,Obec Bezvěrov,44562,2958465,CZ00257541,330 41 Bezvěrov 101, ,330 41,Bezvěrov 101,00257541,680,CZ032,Bezvěrov,558656,26846,0,4,84110,CZ0325,0,Přelouč
4.9507429604779E+018,00577669,Obec Bílá,44562,2958465,CZ00577669,"Bílá 142, 739 15 Staré Hamry",Bílá 142,739 15,Staré Hamry,00577669,275,CZ080,Bílá,598020,33562,0,4,84110,CZ0802,0,Přerov
8.87808095018982E+018,00262668,Obec Bílá,44562,2958465,CZ00262668,"Bílá 76, 463 43 Český Dub",Bílá 76,463 43,Český Dub,00262668,973,CZ051,Bílá,563901,26846,0,4,84110,CZ0513,0,Přeštice
6.5821132325885E+018,00509108,Obec Bílá Hlína,44562,2958465,CZ00509108,"Bílá Hlína 55, 295 01 Mnichovo Hradiště",Bílá Hlína 55,295 01,Mnichovo Hradiště,00509108,115,CZ020,Bílá Hlína,565750,33210,0,4,84110,CZ0207,0,Příbram
5.81311958240625E+018,00298662,Obec Bílá Lhota,44562,2958465,CZ00298662,"Bílá Lhota, 783 21 Chudobín",Bílá Lhota ,783 21,Chudobín,00298662,1147,CZ071,Bílá Lhota,500623,29495,0,4,84110,CZ0712,0,Prostějov
5.15803662361128E+017,00277673,Obec Bílá Třemešná,44562,2958465,CZ00277673,544 72 Bílá Třemešná 315, ,544 72,Bílá Třemešná 315,00277673,1346,CZ052,Bílá Třemešná,579068,26846,0,4,84110,CZ0525,0,Rakovník
5.51437504292367E+017,00302341,Obec Bílá Voda,44562,2958465,CZ00302341,"Kamenička 37, 790 69 Bílá Voda",Kamenička 37,790 69,Bílá Voda,00302341,350,CZ071,Bílá Voda,525227,29495,0,4,84110,CZ0711,0,Říčany
4.96950761873347E+018,00295868,Obec Bílčice,44562,2958465,CZ00295868,"Bílčice, 793 68 Dvorce",Bílčice ,793 68,Dvorce,00295868,222,CZ080,Bílčice,597198,29495,0,4,84110,CZ0801,0,Rokycany
5.09169272056841E+018,00235997,Městys Bílé Podolí,44562,2958465,CZ00235997,285 72 Bílé Podolí, 12,285 72,Bílé Podolí,00235997,608,CZ020,Bílé Podolí,533971,26846,0,4,84110,CZ0205,0,Rosice
8.83344789518998E+018,00581054,Obec Bílé Poličany,44562,2958465,CZ00581054,544 52 Bílé Poličany, 10,544 52,Bílé Poličany,00581054,153,CZ052,Bílé Poličany,579076,33201,0,4,84110,CZ0525,0,Roudnice nad Labem
3.66051163301957E+018,00261793,Obec Bílence,44562,2958465,CZ00261793,"Bílence 45, 430 01 Chomutov",Bílence 45,430 01,Chomutov,00261793,240,CZ042,Bílence,562980,26846,0,4,84110,CZ0422,0,Rožnov pod Radhoštěm
9.11054311432882E+018,00640450,Obec Bílichov,44562,2958465,CZ00640450,"Bílichov, 273 74 Klobuky",Bílichov ,273 74,Klobuky,00640450,192,CZ020,Bílichov,535125,33408,0,4,84110,CZ0203,0,Rumburk
2.09864864385904E+018,00266230,Město Bílina,44562,2958465,CZ00266230,"Břežánská 50/4, 418 31 Bílina",Břežánská 50/4,418 31,Bílina,00266230,17103,CZ042,Bílina,567451,26846,0,4,84110,CZ0426,0,Rychnov nad Kněžnou
3.63128594904565E+018,00232807,Obec Bílkovice,44562,2958465,CZ00232807,"Bílkovice 57, 257 26 Divišov",Bílkovice 57,257 26,Divišov,00232807,217,CZ020,Bílkovice,530743,26846,0,4,84110,CZ0201,0,Rýmařov
8.17244103604493E+017,48430749,Obec Bílov,44562,2958465,CZ48430749,"Bílov 5, 743 01 Bílovec",Bílov 5,743 01,Bílovec,48430749,575,CZ080,Bílov,546984,33970,0,4,84110,CZ0804,0,Sedlčany
1.52494929621152E+018,47733381,Obec Bílov,44562,2958465,CZ47733381,"Bílov 3, 331 41 Kralovice",Bílov 3,331 41,Kralovice,47733381,79,CZ032,Bílov,530239,33970,0,4,84110,CZ0325,0,Semily
3.41880121122504E+018,00297755,Město Bílovec,44562,2958465,CZ00297755,"Slezské nám. 1/1, 743 01 Bílovec",Slezské nám. 1/1,743 01,Bílovec,00297755,7399,CZ080,Bílovec,599247,26846,0,4,84110,CZ0804,0,Slaný
6.72637748147528E+018,00290793,Obec Bílovice,44562,2958465,CZ00290793,687 12 Bílovice 70, ,687 12,Bílovice 70,00290793,1922,CZ072,Bílovice,592030,16559,0,4,84110,CZ0722,0,Šlapanice
4.79524207335704E+018,00281581,Obec Bílovice nad Svitavou,44562,2958465,CZ00281581,"Těsnohlídkovo náměstí 1000, 664 01 Bílovice nad Svitavou",Těsnohlídkovo náměstí 1000,664 01,Bílovice nad Svitavou,00281581,3749,CZ064,Bílovice nad Svitavou,582824,26846,0,4,84110,CZ0643,0,Slavkov u Brna
1.31360438277076E+018,00288012,Obec Bílovice-Lutotín,44562,2958465,CZ00288012,"Bílovice, 798 41 Kostelec na Hané",Bílovice ,798 41,Kostelec na Hané,00288012,510,CZ071,Bílovice-Lutotín,589276,22282,0,4,84110,CZ0713,0,Soběslav
6.1139478248832E+018,00250970,Obec Bílsko,44562,2958465,CZ00250970,"Bílsko 34, 387 73 Bílsko",Bílsko 34,387 73,Bílsko,00250970,202,CZ031,Bílsko,550833,26846,0,4,84110,CZ0316,0,Sokolov
6.75348817179682E+018,00576239,Obec Bílsko,44562,2958465,CZ00576239,"Bílsko 11, 783 22 Cholina",Bílsko 11,783 22,Cholina,00576239,231,CZ071,Bílsko,552062,33147,0,4,84110,CZ0712,0,Šternberk
6.9839863544041E+018,00578215,Obec Bílsko u Hořic,44562,2958465,CZ00578215,"Bílsko u Hořic 7, 508 01 Hořice",Bílsko u Hořic 7,508 01,Hořice,00578215,128,CZ052,Bílsko u Hořic,548901,33201,0,4,84110,CZ0522,0,Stod
6.72026739389506E+018,00373621,Obec Bílý Kámen,44562,2958465,CZ00373621,"Bílý Kámen 37, 588 41 Vyskytná nad Jihlavou",Bílý Kámen 37,588 41,Vyskytná nad Jihlavou,00373621,290,CZ063,Bílý Kámen,586889,33202,0,4,84110,CZ0632,0,Strakonice
5.57847067424216E+018,00672106,Obec Bílý Kostel nad Nisou,44562,2958465,CZ00672106,"Bílý Kostel nad Nisou, 463 31 Chrastava",Bílý Kostel nad Nisou ,463 31,Chrastava,00672106,1049,CZ051,Bílý Kostel nad Nisou,563919,33208,0,4,84110,CZ0513,0,Stříbro
6.93549801911402E+018,00831417,Obec Bílý Potok,44562,2958465,CZ00831417,"Bílý Potok 337, 463 62 Hejnice",Bílý Potok 337,463 62,Hejnice,00831417,704,CZ051,Bílý Potok,546631,33604,0,4,84110,CZ0513,0,Šumperk
1.02174689481496E+018,00274704,Obec Bílý Újezd,44562,2958465,CZ00274704,"Bílý Újezd 42, 518 01 Dobruška",Bílý Újezd 42,518 01,Dobruška,00274704,702,CZ052,Bílý Újezd,576107,26846,0,4,84110,CZ0524,0,Sušice
5.47796708784064E+018,43313868,Obec Biřkov,44562,2958465,CZ43313868,"Biřkov 7, 340 12 Švihov",Biřkov 7,340 12,Švihov,43313868,131,CZ032,Biřkov,578088,33604,0,4,84110,CZ0322,0,Světlá nad Sázavou
7.43142387374141E+018,00637513,Obec Biskoupky,44562,2958465,CZ00637513,"Biskoupky 26, 664 12 Oslavany",Biskoupky 26,664 12,Oslavany,00637513,187,CZ064,Biskoupky,582832,33201,0,4,84110,CZ0643,0,Svitavy
4.16704731690045E+018,00579467,Obec Biskupice,44562,2958465,CZ00579467,569 45 Biskupice 11, ,569 45,Biskupice 11,00579467,485,CZ053,Biskupice,572519,33201,0,4,84110,CZ0533,0,Tábor
6.23033946246601E+018,00283771,Obec Biskupice,44562,2958465,CZ00283771,763 41 Biskupice 120, ,763 41,Biskupice 120,00283771,697,CZ072,Biskupice,585076,26846,0,4,84110,CZ0724,0,Tachov
8.16213643960637E+018,15054241,Obec Biskupice,44562,2958465,CZ15054241,"Biskupice 27, 538 43 Třemošnice",Biskupice 27,538 43,Třemošnice,15054241,86,CZ053,Biskupice,573949,33604,0,4,84110,CZ0531,0,Tanvald
8.49340439891118E+018,00288021,Obec Biskupice,44562,2958465,CZ00288021,"Biskupice 88, 798 12 Kralice na Hané",Biskupice 88,798 12,Kralice na Hané,00288021,302,CZ071,Biskupice,589284,22282,0,4,84110,CZ0713,0,Telč
7.52157269654992E+017,00375390,Obec Biskupice - Pulkov,44562,2958465,CZ00375390,"Biskupice 4, 675 57 Biskupice - Pulkov",Biskupice 4,675 57,Biskupice - Pulkov,00375390,256,CZ063,Biskupice - Pulkov,590312,33201,0,4,84110,CZ0634,0,Teplice
7.1944568379966E+018,00237477,Obec Bítouchov,44562,2958465,CZ00237477,294 01 Bítouchov 10, ,294 01,Bítouchov 10,00237477,394,CZ020,Bítouchov,535486,26846,0,4,84110,CZ0207,0,Tišnov
3.49289140771559E+018,64629929,Obec Bítov,44562,2958465,CZ64629929,"Bítov 117, 743 01 Bílovec",Bítov 117,743 01,Bílovec,64629929,448,CZ080,Bítov,554936,35065,0,4,84110,CZ0804,0,Třebíč
7.93510460706964E+018,00292494,Obec Bítov,44562,2958465,CZ00292494,671 10 Bítov 3, ,671 10,Bítov 3,00292494,145,CZ064,Bítov,593753,33201,0,4,84110,CZ0647,0,Třeboň
2.18876448121101E+017,00485667,Obec Bítovany,44562,2958465,CZ00485667,"Bítovany 19, 538 51 Chrast",Bítovany 19,538 51,Chrast,00485667,448,CZ053,Bítovany,505005,33380,0,4,84110,CZ0531,0,Trhové Sviny
7.55232394351418E+018,00839582,Obec Bítovčice,44562,2958465,CZ00839582,"Bítovčice 124, 588 22 Luka nad Jihlavou",Bítovčice 124,588 22,Luka nad Jihlavou,00839582,420,CZ063,Bítovčice,586897,33604,0,4,84110,CZ0632,0,Třinec
1.29604962050568E+018,00556238,Obec Bitozeves,44562,2958465,CZ00556238,"Bitozeves 50, 439 42 Postoloprty",Bitozeves 50,439 42,Postoloprty,00556238,449,CZ042,Bitozeves,565997,33202,0,4,84110,CZ0424,0,Trutnov
9.4666435789833E+017,00600130,Obec Blanné,44562,2958465,CZ00600130,"Blanné 27, 671 54 Hostim",Blanné 27,671 54,Hostim,00600130,85,CZ064,Blanné,593761,33201,0,4,84110,CZ0647,0,Turnov
5.59607479248189E+018,00279943,Město Blansko,44562,2958465,CZ00279943,"nám. Svobody 32/3, 678 01 Blansko",nám. Svobody 32/3,678 01,Blansko,00279943,20306,CZ064,Blansko,581283,33201,0,4,84110,CZ0641,0,Týn nad Vltavou
8.6212282413669E+018,00673099,Obec Blatce,44562,2958465,CZ00673099,"Blatce 75, 471 62 Okna",Blatce 75,471 62,Okna,00673099,110,CZ051,Blatce,561401,33201,0,4,84110,CZ0511,0,Uherské Hradiště
5.16433033980638E+018,00635367,Obec Blatec,44562,2958465,CZ00635367,"Blatec 81, 783 75 Dub nad Moravou",Blatec 81,783 75,Dub nad Moravou,00635367,644,CZ071,Blatec,500801,33208,0,4,84110,CZ0712,0,Uherský Brod
5.25754287671633E+018,00250996,Město Blatná,44562,2958465,CZ00250996,"tř.T.G.Masaryka 322, 388 11 Blatná",tř.T.G.Masaryka 322,388 11,Blatná,00250996,6543,CZ031,Blatná,550850,26846,0,4,84110,CZ0316,0,Uničov
2.49686473033976E+018,00257567,Obec Blatnice,44562,2958465,CZ00257567,330 25 Blatnice 45, ,330 25,Blatnice 45,00257567,917,CZ032,Blatnice,558672,26846,0,4,84110,CZ0325,0,Ústí nad Labem
3.17996931151718E+018,00375403,Obec Blatnice,44562,2958465,CZ00375403,"Blatnice 132, 675 51 Jaroměřice nad Rokytnou",Blatnice 132,675 51,Jaroměřice nad Rokytnou,00375403,358,CZ063,Blatnice,590321,33201,0,4,84110,CZ0634,0,Ústí nad Orlicí
7.31675757406994E+018,00284769,Obec Blatnice pod Svatým Antonínkem,44562,2958465,CZ00284769,"Náměstí 28, 696 71 Blatnice pod Svatým Antonínkem",Náměstí 28,696 71,Blatnice pod Svatým Antonínkem,00284769,2013,CZ064,Blatnice pod Svatým Antonínkem,586048,26846,0,4,84110,CZ0645,0,Valašské Klobouky
4.31152445102074E+018,00488518,Obec Blatnička,44562,2958465,CZ00488518,"Blatnička 163, 696 71 Blatnice pod Svatým Antonínkem",Blatnička 163,696 71,Blatnice pod Svatým Antonínkem,00488518,423,CZ064,Blatnička,586056,32919,0,4,84110,CZ0645,0,Valašské Meziříčí
2.62566143014103E+018,00261807,Obec Blatno,44562,2958465,CZ00261807,"Blatno 1, 430 01 Chomutov",Blatno 1,430 01,Chomutov,00261807,559,CZ042,Blatno,562998,26846,0,4,84110,CZ0422,0,Varnsdorf
8.66239614467167E+018,00264768,Obec Blatno,44562,2958465,CZ00264768,439 84 Blatno 59, ,439 84,Blatno 59,00264768,507,CZ042,Blatno,566004,31686,0,4,84110,CZ0424,0,Velké Meziříčí
3.60330769762151E+017,00246298,Obec Blažejov,44562,2958465,CZ00246298,378 52 Blažejov, 38,378 52,Blažejov,00246298,449,CZ031,Blažejov,561711,30834,0,4,84110,CZ0313,0,Veselí nad Moravou
1.02555448175538E+018,00473456,Obec Blažejovice,44562,2958465,CZ00473456,257 68 Blažejovice, 38,257 68,Blažejovice,00473456,103,CZ020,Blažejovice,532380,33055,0,4,84110,CZ0201,0,Vimperk
8.57956215041972E+017,47930292,Obec Blazice,44562,2958465,CZ47930292,"Blazice 97, 768 61 Bystřice pod Hostýnem",Blazice 97,768 61,Bystřice pod Hostýnem,47930292,200,CZ072,Blazice,542318,33970,0,4,84110,CZ0721,0,Vítkov
2.00343876715819E+018,00556246,Obec Blažim,44562,2958465,CZ00556246,"Blažim 107, 440 01 Louny",Blažim 107,440 01,Louny,00556246,284,CZ042,Blažim,566012,33202,0,4,84110,CZ0424,0,Vizovice
2.27389012929477E+018,00573035,Obec Blažim,44562,2958465,CZ00573035,"Blažim 32, 330 38 Úněšov",Blažim 32,330 38,Úněšov,00573035,70,CZ032,Blažim,566764,33207,0,4,84110,CZ0325,0,Vlašim
4.44123636457691E+018,00599263,Obec Blažkov,44562,2958465,CZ00599263,"Blažkov 68, 592 51 Dolní Rožínka",Blažkov 68,592 51,Dolní Rožínka,00599263,285,CZ063,Blažkov,595241,33201,0,4,84110,CZ0635,0,Vodňany
8.59165519781679E+018,00281603,Obec Blažovice,44562,2958465,CZ00281603,664 08 Blažovice 242, ,664 08,Blažovice 242,00281603,1232,CZ064,Blažovice,582841,26846,0,4,84110,CZ0643,0,Votice
6.84843277783606E+018,45978638,Obec Blešno,44562,2958465,CZ45978638,"Blešno 73, 503 46 Třebechovice pod Orebem",Blešno 73,503 46,Třebechovice pod Orebem,45978638,445,CZ052,Blešno,569879,33679,0,4,84110,CZ0521,0,Vrchlabí
5.51275357871817E+018,00234150,Obec Blevice,44562,2958465,CZ00234150,"Blevice 13, 273 28 Zákolany",Blevice 13,273 28,Zákolany,00234150,291,CZ020,Blevice,532100,33408,0,4,84110,CZ0203,0,Vsetín
8.50596444335004E+018,00253243,Obec Blížejov,44562,2958465,CZ00253243,345 45 Blížejov 6, ,345 45,Blížejov 6,00253243,1577,CZ032,Blížejov,553450,26846,0,4,84110,CZ0321,0,Vyškov
4.20695895300855E+018,00524743,Obec Blíževedly,44562,2958465,CZ00524743,471 04 Blíževedly 10, ,471 04,Blíževedly 10,00524743,605,CZ051,Blíževedly,561410,33392,0,4,84110,CZ0511,0,Vysoké Mýto
7.3069734566952E+018,00599271,Obec Blízkov,44562,2958465,CZ00599271,"Blízkov 40, 594 42 Měřín",Blízkov 40,594 42,Měřín,00599271,340,CZ063,Blízkov,595250,33201,0,4,84110,CZ0635,0,Zábřeh
9.14706719385564E+018,00292516,Městys Blížkovice,44562,2958465,CZ00292516,671 55 Blížkovice 130, ,671 55,Blížkovice 130,00292516,1190,CZ064,Blížkovice,593770,33201,0,4,84110,CZ0647,0,Žamberk
8.25165265218642E+018,00256455,Město Blovice,44562,2958465,CZ00256455,"Masarykovo nám. 143, 336 01 Blovice",Masarykovo nám. 143,336 01,Blovice,00256455,4127,CZ032,Blovice,557587,26846,0,4,84110,CZ0324,0,Žatec
4.89801114003885E+018,00264784,Město Blšany,44562,2958465,CZ00264784,"Náměstí 29, 439 88 Blšany",Náměstí 29,439 88,Blšany,00264784,998,CZ042,Blšany,566021,31686,0,4,84110,CZ0424,0,Žďár nad Sázavou
3.00248571826295E+017,00556254,Obec Blšany u Loun,44562,2958465,CZ00556254,"Blšany u Loun 2, 440 01 Louny",Blšany u Loun 2,440 01,Louny,00556254,376,CZ042,Blšany u Loun,542547,33202,0,4,84110,CZ0424,0,Železný Brod
6.87288421874982E+016,00281611,Obec Blučina,44562,2958465,CZ00281611,"nám. Svobody 119, 664 56 Blučina",nám. Svobody 119,664 56,Blučina,00281611,2241,CZ064,Blučina,582859,26846,0,4,84110,CZ0643,0,Židlochovice
4.79769466576369E+018,00302368,Obec Bludov,44562,2958465,CZ00302368,"Jana Žižky 195, 789 61 Bludov",Jana Žižky 195,789 61,Bludov,00302368,3077,CZ071,Bludov,525588,29495,0,4,84110,CZ0715,0,Zlín
5.24613828450701E+018,00640280,Obec Bludov,44562,2958465,CZ00640280,"Bludov, 286 01 Čáslav",Bludov ,286 01,Čáslav,00640280,25,CZ020,Bludov,530964,33239,0,4,84110,CZ0205,0,Znojmo
6.73417037179202E+018,00238996,Obec Bobnice,44562,2958465,CZ00238996,"Průběžná 31, 289 31 Bobnice",Průběžná 31,289 31,Bobnice,00238996,875,CZ020,Bobnice,537039,26846,0,4,84110,CZ0208,0,
3.81938268425625E+018,00293971,Městys Bobrová,44562,2958465,CZ00293971,592 55 Bobrová 138, ,592 55,Bobrová 138,00293971,897,CZ063,Bobrová,595268,29221,0,4,84110,CZ0635,0,
8.19819410065108E+018,00545376,Obec Bobrůvka,44562,2958465,CZ00545376,"Bobrůvka 48, 592 55 Bobrová",Bobrůvka 48,592 55,Bobrová,00545376,238,CZ063,Bobrůvka,595276,33055,0,4,84110,CZ0635,0,
8.67123392842995E+018,00535931,Obec Bocanovice,44562,2958465,CZ00535931,"Bocanovice 21, 739 91 Jablunkov",Bocanovice 21,739 91,Jablunkov,00535931,491,CZ080,Bocanovice,511633,33562,0,4,84110,CZ0802,0,
8.34466709344108E+018,00301051,Obec Bochoř,44562,2958465,CZ00301051,"Náves 41 202, 751 08 Bochoř",Náves 41 202,751 08,Bochoř,00301051,979,CZ071,Bochoř,512532,29221,0,4,84110,CZ0714,0,
8.83239449693789E+018,00254444,Město Bochov,44562,2958465,CZ00254444,"nám. Míru 1, 364 71 Bochov",nám. Míru 1,364 71,Bochov,00254444,1945,CZ041,Bochov,555029,26846,0,4,84110,CZ0412,0,
2.12191472435788E+018,00376094,Obec Bochovice,44562,2958465,CZ00376094,"Bochovice, 675 05 Rudíkov",Bochovice ,675 05,Rudíkov,00376094,150,CZ063,Bochovice,590347,33201,0,4,84110,CZ0634,0,
5.24219814191008E+018,00271357,Obec Boháňka,44562,2958465,CZ00271357,"Boháňka 27, 508 01 Hořice",Boháňka 27,508 01,Hořice,00271357,262,CZ052,Boháňka,572705,26846,0,4,84110,CZ0522,0,
7.29141705750773E+018,00268640,Obec Boharyně,44562,2958465,CZ00268640,503 23 Boharyně, 53,503 23,Boharyně,00268640,594,CZ052,Boharyně,569887,26846,0,4,84110,CZ0521,0,
9.45332997421236E+017,00368750,Obec Bohaté Málkovice,44562,2958465,CZ00368750,"Bohaté Málkovice 56, 685 01 Bučovice",Bohaté Málkovice 56,685 01,Bučovice,00368750,250,CZ064,Bohaté Málkovice,592897,33201,0,4,84110,CZ0646,0,
