"year","ico","class_of_revenue","Revenue_CZK"
"2019","00268321","Nedaňové příjmy",29678958.07
"2019","00268810","Daňové příjmy",1857848038.37
"2019","00268810","Kapitálové příjmy",75286052.9
"2019","00268810","Nedaňové příjmy",276356002.07
"2019","00269247","Daňové příjmy",135649781.75
"2019","00269247","Kapitálové příjmy",5458056
"2019","00269247","Nedaňové příjmy",36899692.16
"2019","00270059","Daňové příjmy",173464281.9
"2019","00270059","Kapitálové příjmy",7928119
"2019","00270059","Nedaňové příjmy",45816056.31
"2019","00270211","Daňové příjmy",409033906.18
"2019","00270211","Kapitálové příjmy",1418326
"2019","00270211","Nedaňové příjmy",41666274.19
"2019","00271560","Daňové příjmy",144833901.66
"2019","00271560","Kapitálové příjmy",6917678
"2019","00271560","Nedaňové příjmy",22708923.16
"2019","00271632","Daňové příjmy",314647926.18
"2019","00271632","Kapitálové příjmy",9439659.1
"2019","00271632","Nedaňové příjmy",47633367.57
"2019","00271888","Daňové příjmy",141553036.58
"2019","00271888","Kapitálové příjmy",11653105.5
"2019","00271888","Nedaňové příjmy",26979374.29
"2019","00272523","Daňové příjmy",132952226.66
"2019","00272523","Kapitálové příjmy",439773
"2019","00272523","Nedaňové příjmy",51851392.59
"2019","00272728","Daňové příjmy",210551647.63
"2019","00272728","Kapitálové příjmy",569090.75
"2019","00272728","Nedaňové příjmy",62486583.44
"2019","00272868","Daňové příjmy",349227352.7
"2019","00272868","Kapitálové příjmy",4216884.5
"2019","00272868","Nedaňové příjmy",31139772.97
"2019","00272876","Daňové příjmy",154374283.77
"2019","00272876","Kapitálové příjmy",470377
"2019","00272876","Nedaňové příjmy",35097318.44
"2019","00273571","Daňové příjmy",119387989.63
"2019","00273571","Kapitálové příjmy",130000
"2019","00273571","Nedaňové příjmy",23786886.05
"2019","00274046","Daňové příjmy",1793941882.37
"2019","00274046","Kapitálové příjmy",42954551
"2019","00274046","Nedaňové příjmy",306043435.27
"2019","00274101","Daňové příjmy",175394151.7
"2019","00274101","Kapitálové příjmy",454322
"2019","00274101","Nedaňové příjmy",14511868.1
"2019","00274879","Daňové příjmy",120086961.72
"2019","00274879","Kapitálové příjmy",7303123
"2019","00274879","Nedaňové příjmy",36474032.59
"2019","00274968","Daňové příjmy",110584520.46
"2019","00274968","Kapitálové příjmy",745082
"2019","00274968","Nedaňové příjmy",22337776.88
"2019","00275336","Daňové příjmy",211491427.32
"2019","00275336","Kapitálové příjmy",25905252.8
"2019","00275336","Nedaňové příjmy",61937303.54
"2019","00275808","Daňové příjmy",99696052.68
"2019","00275808","Kapitálové příjmy",22725478.22
"2019","00275808","Nedaňové příjmy",29072605.58
"2019","00276111","Daňové příjmy",145494975.47
"2019","00276111","Kapitálové příjmy",2652745.41
"2019","00276111","Nedaňové příjmy",23706578.37
"2019","00276227","Daňové příjmy",289617183.07
"2019","00276227","Kapitálové příjmy",6956122.41
"2019","00276227","Nedaňové příjmy",63806110.14
"2019","00276944","Daňové příjmy",199092227.22
"2019","00276944","Kapitálové příjmy",5000
"2019","00276944","Nedaňové příjmy",33655515.25
"2019","00277037","Daňové příjmy",178682082.82
"2019","00277037","Kapitálové příjmy",6246145.2
"2019","00277037","Nedaňové příjmy",34099415.23
"2019","00277177","Daňové příjmy",168313903.4
"2019","00277177","Kapitálové příjmy",52905931.1
"2019","00277177","Nedaňové příjmy",65310101.87
"2019","00277444","Daňové příjmy",311731853.21
"2019","00277444","Kapitálové příjmy",2986958.9
"2019","00277444","Nedaňové příjmy",96529794.93
"2019","00277819","Daňové příjmy",263388307.15
"2019","00277819","Kapitálové příjmy",8538605
"2019","00277819","Nedaňové příjmy",104939586.73
"2019","00278360","Daňové příjmy",558726356.14
"2019","00278360","Kapitálové příjmy",8462000.88
"2019","00278360","Nedaňové příjmy",74573033.9
"2019","00278475","Daňové příjmy",223145590.58
"2019","00278475","Kapitálové příjmy",7670475.53
"2019","00278475","Nedaňové příjmy",95343617.84
"2019","00278653","Daňové příjmy",256996655.67
"2019","00278653","Kapitálové příjmy",1790198
"2019","00278653","Nedaňové příjmy",16646380.52
"2019","00279072","Daňové příjmy",76717411.04
"2019","00279072","Kapitálové příjmy",9994947
"2019","00279072","Nedaňové příjmy",15349741.01
"2019","00279102","Daňové příjmy",177141215.44
"2019","00279102","Kapitálové příjmy",10360417.66
"2019","00279102","Nedaňové příjmy",21743577.03
"2019","00279676","Daňové příjmy",234940982.27
"2019","00279676","Kapitálové příjmy",4048968
"2019","00279676","Nedaňové příjmy",20620586.14
"2019","00279773","Daňové příjmy",221116595.72
"2019","00279773","Kapitálové příjmy",6458451.8
"2019","00279773","Nedaňové příjmy",42157294.38
"2019","00279846","Daňové příjmy",114376782.77
"2019","00279846","Kapitálové příjmy",7380325
"2019","00279846","Nedaňové příjmy",13425296.23
"2019","00279943","Daňové příjmy",344398125.27
"2019","00279943","Kapitálové příjmy",20591123.45
"2019","00279943","Nedaňové příjmy",49467057.71
"2019","00279978","Daňové příjmy",206435357.14
"2019","00279978","Kapitálové příjmy",2456779.51
"2019","00279978","Nedaňové příjmy",29908569.21
"2019","00281859","Daňové příjmy",170464386.41
"2019","00281859","Kapitálové příjmy",876609
"2019","00281859","Nedaňové příjmy",17384760.54
"2019","00281964","Daňové příjmy",215184570.49
"2019","00281964","Kapitálové příjmy",4419659.98
"2019","00281964","Nedaňové příjmy",48776228.93
"2019","00282481","Daňové příjmy",120473905.66
"2019","00282481","Kapitálové příjmy",166018
"2019","00282481","Nedaňové příjmy",7050912.22
"2019","00282651","Daňové příjmy",147475076.49
"2019","00282651","Kapitálové příjmy",14650145
"2019","00282651","Nedaňové příjmy",30119011.73
"2019","00282707","Daňové příjmy",168268705.07
"2019","00282707","Kapitálové příjmy",2730099
"2019","00282707","Nedaňové příjmy",26276138.47
"2019","00282979","Daňové příjmy",80971284.77
"2019","00282979","Kapitálové příjmy",210000
"2019","00282979","Nedaňové příjmy",41682706.03
"2019","00283061","Daňové příjmy",438852575.88
"2019","00283061","Kapitálové příjmy",12436927.65
"2019","00283061","Nedaňové příjmy",72700031.73
"2019","00283193","Daňové příjmy",125778072.44
"2019","00283193","Kapitálové příjmy",18625770.52
"2019","00283193","Nedaňové příjmy",39318074.92
"2019","00283347","Daňové příjmy",164694527.13
"2019","00283347","Kapitálové příjmy",3901774
"2019","00283347","Nedaňové příjmy",40893253.85
"2019","00283509","Daňové příjmy",109873779.33
"2019","00283509","Kapitálové příjmy",11676554
"2019","00283509","Nedaňové příjmy",26832938.97
"2019","00283924","Daňové příjmy",1393205461.16
"2019","00283924","Kapitálové příjmy",24443776.36
"2019","00283924","Nedaňové příjmy",258028979.16
"2019","00284165","Daňové příjmy",98046119.86
"2019","00284165","Kapitálové příjmy",265800
"2019","00284165","Nedaňové příjmy",16804282.4
"2019","00284301","Daňové příjmy",321286314.9
"2019","00284301","Kapitálové příjmy",238643
"2019","00284301","Nedaňové příjmy",41972963.47
"2019","00284611","Daňové příjmy",94340579.26
"2019","00284611","Kapitálové příjmy",2547456.5
"2019","00284611","Nedaňové příjmy",18015827.85
"2019","00284653","Daňové příjmy",86453856.57
"2019","00284653","Kapitálové příjmy",89368.3
"2019","00284653","Nedaňové příjmy",10202479.68
"2019","00284891","Daňové příjmy",439245956.25
"2019","00284891","Kapitálové příjmy",6333696.39
"2019","00284891","Nedaňové příjmy",81878864.19
"2019","00285030","Daňové příjmy",206361788.25
"2019","00285030","Kapitálové příjmy",4171028
"2019","00285030","Nedaňové příjmy",41512943.3
"2019","00285455","Daňové příjmy",188561466.02
"2019","00285455","Kapitálové příjmy",2440613
"2019","00285455","Nedaňové příjmy",26520606.35
"2019","00286010","Daňové příjmy",944839747.09
"2019","00286010","Kapitálové příjmy",13478697
"2019","00286010","Nedaňové příjmy",238666004.51
"2019","00286745","Daňové příjmy",100337358.63
"2019","00286745","Kapitálové příjmy",671195
"2019","00286745","Nedaňové příjmy",24465936.55
"2019","00287113","Daňové příjmy",147838251.48
"2019","00287113","Kapitálové příjmy",820648
"2019","00287113","Nedaňové příjmy",29251894.27
"2019","00287172","Daňové příjmy",214975953.32
"2019","00287172","Kapitálové příjmy",2431612.5
"2019","00287172","Nedaňové příjmy",23209980.61
"2019","00287351","Daňové příjmy",474527572.42
"2019","00287351","Kapitálové příjmy",691180
"2019","00287351","Nedaňové příjmy",26625201.59
"2019","00288365","Daňové příjmy",51985022.95
"2019","00288365","Kapitálové příjmy",8078
"2019","00288365","Nedaňové příjmy",7618211.7
"2019","00288659","Daňové příjmy",820132010.26
"2019","00288659","Kapitálové příjmy",20304324
"2019","00288659","Nedaňové příjmy",131745082.16
"2019","00289931","Daňové příjmy",135011106.92
"2019","00289931","Kapitálové příjmy",3937350
"2019","00289931","Nedaňové příjmy",5693463.72
"2019","00289965","Daňové příjmy",90524181.55
"2019","00289965","Kapitálové příjmy",36988071
"2019","00289965","Nedaňové příjmy",12164048.19
"2019","00290629","Daňové příjmy",624304986.11
"2019","00290629","Kapitálové příjmy",26304265.93
"2019","00290629","Nedaňové příjmy",52669034.53
"2019","00291463","Daňové příjmy",305238893.39
"2019","00291463","Kapitálové příjmy",23545922
"2019","00291463","Nedaňové příjmy",75476096.78
"2019","00291471","Daňové příjmy",463515965
"2019","00291471","Kapitálové příjmy",21736118
"2019","00291471","Nedaňové příjmy",127254506.98
"2019","00291676","Daňové příjmy",119821369.31
"2019","00291676","Kapitálové příjmy",1098801
"2019","00291676","Nedaňové příjmy",9169055.19
"2019","00292311","Daňové příjmy",127142299.81
"2019","00292311","Kapitálové příjmy",1405358.66
"2019","00292311","Nedaňové příjmy",17223091.47
"2019","00292427","Daňové příjmy",385595906.19
"2019","00292427","Kapitálové příjmy",7610435.9
"2019","00292427","Nedaňové příjmy",53219993.18
"2019","00293199","Daňové příjmy",107409401.35
"2019","00293199","Kapitálové příjmy",7369503.5
"2019","00293199","Nedaňové příjmy",18686700.77
"2019","00293881","Daňové příjmy",656468173.23
"2019","00293881","Kapitálové příjmy",108921005
"2019","00293881","Nedaňové příjmy",125317811.84
"2019","00294136","Daňové příjmy",145475067.41
"2019","00294136","Kapitálové příjmy",6327267
"2019","00294136","Nedaňové příjmy",20329210.58
"2019","00294900","Daňové příjmy",178103931.33
"2019","00294900","Kapitálové příjmy",16821377.23
"2019","00294900","Nedaňové příjmy",44723517.84
"2019","00295671","Daňové příjmy",212321676.43
"2019","00295671","Kapitálové příjmy",5045449.54
"2019","00295671","Nedaňové příjmy",40002019.78
"2019","00295841","Daňové příjmy",381591135.23
"2019","00295841","Kapitálové příjmy",24002410.87
"2019","00295841","Nedaňové příjmy",83773726.13
"2019","00295892","Daňové příjmy",296581425.83
"2019","00295892","Kapitálové příjmy",7170516.57
"2019","00295892","Nedaňové příjmy",91270814.87
"2019","00296139","Daňové příjmy",393678063.95
"2019","00296139","Kapitálové příjmy",3812584
"2019","00296139","Nedaňové příjmy",131331939.75
"2019","00296317","Daňové příjmy",151365148.58
"2019","00296317","Kapitálové příjmy",2289578.12
"2019","00296317","Nedaňové příjmy",60833940.15
"2019","00296643","Daňové příjmy",981950273.99
"2019","00296643","Kapitálové příjmy",5757474
"2019","00296643","Nedaňové příjmy",155475194.96
"2019","00296651","Daňové příjmy",173008253.67
"2019","00296651","Kapitálové příjmy",725596
"2019","00296651","Nedaňové příjmy",24760368.42
"2019","00296759","Daňové příjmy",100285181.08
"2019","00296759","Kapitálové příjmy",624850
"2019","00296759","Nedaňové příjmy",13684945.21
"2019","00297313","Daňové příjmy",595974000.4
"2019","00297313","Kapitálové příjmy",576246.07
"2019","00297313","Nedaňové příjmy",94383177.23
"2019","00297437","Daňové příjmy",393231703.76
"2019","00297437","Kapitálové příjmy",599366
"2019","00297437","Nedaňové příjmy",45218614.08
"2019","00297488","Daňové příjmy",1220670142.46
"2019","00297488","Kapitálové příjmy",6836211.06
"2019","00297488","Nedaňové příjmy",60957182.95
"2019","00297534","Daňové příjmy",955969820.05
"2019","00297534","Kapitálové příjmy",8523576.28
"2019","00297534","Nedaňové příjmy",147388902.15
"2019","00297569","Daňové příjmy",353666480.29
"2019","00297569","Kapitálové příjmy",5873147
"2019","00297569","Nedaňové příjmy",351701216.68
"2019","00297577","Daňové příjmy",480966995.33
"2019","00297577","Kapitálové příjmy",1224593
"2019","00297577","Nedaňové příjmy",76619544.2
"2019","00297755","Daňové příjmy",130904930.01
"2019","00297755","Kapitálové příjmy",4920244
"2019","00297755","Nedaňové příjmy",44956628.35
"2019","00297852","Daňové příjmy",187801205.25
"2019","00297852","Kapitálové příjmy",1450906.28
"2019","00297852","Nedaňové příjmy",57321816.61
"2019","00298077","Daňové příjmy",371710215.12
"2019","00298077","Kapitálové příjmy",20452122.28
"2019","00298077","Nedaňové příjmy",38772833.07
"2019","00298212","Daňové příjmy",419082510.93
"2019","00298212","Kapitálové příjmy",1221561.64
"2019","00298212","Nedaňové příjmy",121964696.18
"2019","00298221","Daňové příjmy",128332383.07
"2019","00298221","Kapitálové příjmy",1777864.5
"2019","00298221","Nedaňové příjmy",10546909.67
"2019","00299138","Daňové příjmy",192205175.67
"2019","00299138","Kapitálové příjmy",14701047.76
"2019","00299138","Nedaňové příjmy",52916648.39
"2019","00299308","Daňové příjmy",1987116868.7
"2019","00299308","Kapitálové příjmy",115500
"2019","00299308","Nedaňové příjmy",94669143.13
"2019","00299529","Daňové příjmy",245546340.91
"2019","00299529","Kapitálové příjmy",10730571.02
"2019","00299529","Nedaňové příjmy",44683572.89
"2019","00299634","Daňové příjmy",206473172.86
"2019","00299634","Kapitálové příjmy",1256578
"2019","00299634","Nedaňové příjmy",27839886.52
"2019","00300063","Daňové příjmy",229412805.21
"2019","00300063","Kapitálové příjmy",1997115
"2019","00300063","Nedaňové příjmy",45216583.74
"2019","00300292","Daňové příjmy",109069544.99
"2019","00300292","Kapitálové příjmy",11178208
"2019","00300292","Nedaňové příjmy",19591310.26
"2019","00300535","Daňové příjmy",1063035923.06
