,year,municipality_id,municipality_name,winner_vote_percentage,party_id,party_name,party_name_short,is_overall_winner,is_winner_in_coalition,winner_vote_percentage_adj,coalition_vote_percentage,coalition_vote_percentage_adj,is_coalition_won,is_election_year
203,2009,3208,Nýřany,35.17,53,Občanská demokratická strana,ODS,1,1,44.888321633695,44.81,57.1920867900447,1,0
204,2006,3209,Plzeň,42.15,53,Občanská demokratická strana,ODS,1,1,49.9171009000474,54.78,64.8744670772146,1,1
205,2007,3209,Plzeň,42.15,53,Občanská demokratická strana,ODS,1,1,49.9171009000474,54.78,64.8744670772146,1,0
206,2008,3209,Plzeň,42.15,53,Občanská demokratická strana,ODS,1,1,49.9171009000474,54.78,64.8744670772146,1,0
207,2009,3209,Plzeň,42.15,53,Občanská demokratická strana,ODS,1,1,49.9171009000474,54.78,64.8744670772146,1,0
208,2006,3210,Přeštice,35.4,53,Občanská demokratická strana,ODS,1,1,47.3768736616702,44.31,59.301391862955,1,1
209,2007,3210,Přeštice,35.4,53,Občanská demokratická strana,ODS,1,1,47.3768736616702,44.31,59.301391862955,1,0
210,2008,3210,Přeštice,35.4,53,Občanská demokratická strana,ODS,1,1,47.3768736616702,44.31,59.301391862955,1,0
211,2009,3210,Přeštice,35.4,53,Občanská demokratická strana,ODS,1,1,47.3768736616702,44.31,59.301391862955,1,0
212,2006,3211,Rokycany,39.51,53,Občanská demokratická strana,ODS,1,1,49.7732426303855,50.87,64.0841521793903,1,1
213,2007,3211,Rokycany,39.51,53,Občanská demokratická strana,ODS,1,1,49.7732426303855,50.87,64.0841521793903,1,0
214,2008,3211,Rokycany,39.51,53,Občanská demokratická strana,ODS,1,1,49.7732426303855,50.87,64.0841521793903,1,0
215,2009,3211,Rokycany,39.51,53,Občanská demokratická strana,ODS,1,1,49.7732426303855,50.87,64.0841521793903,1,0
216,2006,3212,Stod,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,45.2991452991453,43.52,54.7008547008547,1,1
217,2007,3212,Stod,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,45.2991452991453,43.52,54.7008547008547,1,0
218,2008,3212,Stod,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,45.2991452991453,43.52,54.7008547008547,1,0
219,2009,3212,Stod,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,45.2991452991453,43.52,54.7008547008547,1,0
220,2006,3213,Stříbro,36.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.6486452740667,43.53,54.3513547259333,1,1
221,2007,3213,Stříbro,36.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.6486452740667,43.53,54.3513547259333,1,0
222,2008,3213,Stříbro,36.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.6486452740667,43.53,54.3513547259333,1,0
223,2009,3213,Stříbro,36.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.6486452740667,43.53,54.3513547259333,1,0
224,2006,3214,Sušice,37.34,53,Občanská demokratická strana,ODS,1,1,45.1402321083172,51.31,62.0285299806576,1,1
225,2007,3214,Sušice,37.34,53,Občanská demokratická strana,ODS,1,1,45.1402321083172,51.31,62.0285299806576,1,0
226,2008,3214,Sušice,37.34,53,Občanská demokratická strana,ODS,1,1,45.1402321083172,51.31,62.0285299806576,1,0
227,2009,3214,Sušice,37.34,53,Občanská demokratická strana,ODS,1,1,45.1402321083172,51.31,62.0285299806576,1,0
228,2006,3215,Tachov,36.53,7,Česká strana sociálně demokratická,ČSSD,0,0,46.971840041147,41.24,53.028159958853,1,1
229,2007,3215,Tachov,36.53,7,Česká strana sociálně demokratická,ČSSD,0,0,46.971840041147,41.24,53.028159958853,1,0
230,2008,3215,Tachov,36.53,7,Česká strana sociálně demokratická,ČSSD,0,0,46.971840041147,41.24,53.028159958853,1,0
231,2009,3215,Tachov,36.53,7,Česká strana sociálně demokratická,ČSSD,0,0,46.971840041147,41.24,53.028159958853,1,0
232,2006,4101,Aš,33.41,53,Občanská demokratická strana,ODS,1,1,43.6275790023505,43.39,56.6597022721337,1,1
233,2007,4101,Aš,33.41,53,Občanská demokratická strana,ODS,1,1,43.6275790023505,43.39,56.6597022721337,1,0
234,2008,4101,Aš,33.41,53,Občanská demokratická strana,ODS,1,1,43.6275790023505,43.39,56.6597022721337,1,0
235,2009,4101,Aš,33.41,53,Občanská demokratická strana,ODS,1,1,43.6275790023505,43.39,56.6597022721337,1,0
236,2006,4102,Cheb,35.42,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1440224318124,43.04,54.8559775681876,1,1
237,2007,4102,Cheb,35.42,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1440224318124,43.04,54.8559775681876,1,0
238,2008,4102,Cheb,35.42,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1440224318124,43.04,54.8559775681876,1,0
239,2009,4102,Cheb,35.42,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1440224318124,43.04,54.8559775681876,1,0
240,2006,4103,Karlovy Vary,42.41,53,Občanská demokratická strana,ODS,1,1,51.0164802117166,53.38,64.2126789366053,1,1
241,2007,4103,Karlovy Vary,42.41,53,Občanská demokratická strana,ODS,1,1,51.0164802117166,53.38,64.2126789366053,1,0
242,2008,4103,Karlovy Vary,42.41,53,Občanská demokratická strana,ODS,1,1,51.0164802117166,53.38,64.2126789366053,1,0
243,2009,4103,Karlovy Vary,42.41,53,Občanská demokratická strana,ODS,1,1,51.0164802117166,53.38,64.2126789366053,1,0
244,2006,4104,Kraslice,36.07,53,Občanská demokratická strana,ODS,1,1,46.3982505788526,45.53,58.5670182660149,1,1
245,2007,4104,Kraslice,36.07,53,Občanská demokratická strana,ODS,1,1,46.3982505788526,45.53,58.5670182660149,1,0
246,2008,4104,Kraslice,36.07,53,Občanská demokratická strana,ODS,1,1,46.3982505788526,45.53,58.5670182660149,1,0
247,2009,4104,Kraslice,36.07,53,Občanská demokratická strana,ODS,1,1,46.3982505788526,45.53,58.5670182660149,1,0
248,2006,4105,Mariánské Lázně,44.29,53,Občanská demokratická strana,ODS,1,1,52.7513101476894,55.63,66.2577417818009,1,1
249,2007,4105,Mariánské Lázně,44.29,53,Občanská demokratická strana,ODS,1,1,52.7513101476894,55.63,66.2577417818009,1,0
250,2008,4105,Mariánské Lázně,44.29,53,Občanská demokratická strana,ODS,1,1,52.7513101476894,55.63,66.2577417818009,1,0
251,2009,4105,Mariánské Lázně,44.29,53,Občanská demokratická strana,ODS,1,1,52.7513101476894,55.63,66.2577417818009,1,0
252,2006,4106,Ostrov,36.43,53,Občanská demokratická strana,ODS,1,1,46.0149046355943,47.4,59.8711633194392,1,1
253,2007,4106,Ostrov,36.43,53,Občanská demokratická strana,ODS,1,1,46.0149046355943,47.4,59.8711633194392,1,0
254,2008,4106,Ostrov,36.43,53,Občanská demokratická strana,ODS,1,1,46.0149046355943,47.4,59.8711633194392,1,0
255,2009,4106,Ostrov,36.43,53,Občanská demokratická strana,ODS,1,1,46.0149046355943,47.4,59.8711633194392,1,0
256,2006,4107,Sokolov,37.62,7,Česká strana sociálně demokratická,ČSSD,0,0,47.7835640797663,41.11,52.2164359202337,1,1
257,2007,4107,Sokolov,37.62,7,Česká strana sociálně demokratická,ČSSD,0,0,47.7835640797663,41.11,52.2164359202337,1,0
258,2008,4107,Sokolov,37.62,7,Česká strana sociálně demokratická,ČSSD,0,0,47.7835640797663,41.11,52.2164359202337,1,0
259,2009,4107,Sokolov,37.62,7,Česká strana sociálně demokratická,ČSSD,0,0,47.7835640797663,41.11,52.2164359202337,1,0
260,2006,4201,Bílina,40.3,7,Česká strana sociálně demokratická,ČSSD,0,0,52.8455284552846,35.96,47.1544715447155,0,1
261,2007,4201,Bílina,40.3,7,Česká strana sociálně demokratická,ČSSD,0,0,52.8455284552846,35.96,47.1544715447155,0,0
262,2008,4201,Bílina,40.3,7,Česká strana sociálně demokratická,ČSSD,0,0,52.8455284552846,35.96,47.1544715447155,0,0
263,2009,4201,Bílina,40.3,7,Česká strana sociálně demokratická,ČSSD,0,0,52.8455284552846,35.96,47.1544715447155,0,0
264,2006,4202,Děčín,38.13,53,Občanská demokratická strana,ODS,1,1,46.6022977267172,46.04,56.2698606697629,1,1
265,2007,4202,Děčín,38.13,53,Občanská demokratická strana,ODS,1,1,46.6022977267172,46.04,56.2698606697629,1,0
266,2008,4202,Děčín,38.13,53,Občanská demokratická strana,ODS,1,1,46.6022977267172,46.04,56.2698606697629,1,0
267,2009,4202,Děčín,38.13,53,Občanská demokratická strana,ODS,1,1,46.6022977267172,46.04,56.2698606697629,1,0
268,2006,4203,Chomutov,39.19,7,Česká strana sociálně demokratická,ČSSD,0,0,48.5926844389337,41.46,51.4073155610663,1,1
269,2007,4203,Chomutov,39.19,7,Česká strana sociálně demokratická,ČSSD,0,0,48.5926844389337,41.46,51.4073155610663,1,0
270,2008,4203,Chomutov,39.19,7,Česká strana sociálně demokratická,ČSSD,0,0,48.5926844389337,41.46,51.4073155610663,1,0
271,2009,4203,Chomutov,39.19,7,Česká strana sociálně demokratická,ČSSD,0,0,48.5926844389337,41.46,51.4073155610663,1,0
272,2006,4204,Kadaň,38.21,7,Česká strana sociálně demokratická,ČSSD,0,0,46.5578164981114,43.86,53.4421835018886,1,1
273,2007,4204,Kadaň,38.21,7,Česká strana sociálně demokratická,ČSSD,0,0,46.5578164981114,43.86,53.4421835018886,1,0
274,2008,4204,Kadaň,38.21,7,Česká strana sociálně demokratická,ČSSD,0,0,46.5578164981114,43.86,53.4421835018886,1,0
275,2009,4204,Kadaň,38.21,7,Česká strana sociálně demokratická,ČSSD,0,0,46.5578164981114,43.86,53.4421835018886,1,0
276,2006,4205,Litoměřice,39.86,53,Občanská demokratická strana,ODS,1,1,49.1734517641253,49.94,61.6086849247471,1,1
277,2007,4205,Litoměřice,39.86,53,Občanská demokratická strana,ODS,1,1,49.1734517641253,49.94,61.6086849247471,1,0
278,2008,4205,Litoměřice,39.86,53,Občanská demokratická strana,ODS,1,1,49.1734517641253,49.94,61.6086849247471,1,0
279,2009,4205,Litoměřice,39.86,53,Občanská demokratická strana,ODS,1,1,49.1734517641253,49.94,61.6086849247471,1,0
280,2006,4206,Litvínov,34.5,7,Česká strana sociálně demokratická,ČSSD,0,0,44.8576257963854,42.41,55.1423742036146,1,1
281,2007,4206,Litvínov,34.5,7,Česká strana sociálně demokratická,ČSSD,0,0,44.8576257963854,42.41,55.1423742036146,1,0
282,2008,4206,Litvínov,34.5,7,Česká strana sociálně demokratická,ČSSD,0,0,44.8576257963854,42.41,55.1423742036146,1,0
283,2009,4206,Litvínov,34.5,7,Česká strana sociálně demokratická,ČSSD,0,0,44.8576257963854,42.41,55.1423742036146,1,0
284,2006,4207,Louny,37.16,53,Občanská demokratická strana,ODS,1,1,46.860025220681,46.45,58.5750315258512,1,1
285,2007,4207,Louny,37.16,53,Občanská demokratická strana,ODS,1,1,46.860025220681,46.45,58.5750315258512,1,0
286,2008,4207,Louny,37.16,53,Občanská demokratická strana,ODS,1,1,46.860025220681,46.45,58.5750315258512,1,0
287,2009,4207,Louny,37.16,53,Občanská demokratická strana,ODS,1,1,46.860025220681,46.45,58.5750315258512,1,0
288,2006,4208,Lovosice,37.77,7,Česká strana sociálně demokratická,ČSSD,0,0,46.8668569301402,42.82,53.1331430698598,1,1
289,2007,4208,Lovosice,37.77,7,Česká strana sociálně demokratická,ČSSD,0,0,46.8668569301402,42.82,53.1331430698598,1,0
290,2008,4208,Lovosice,37.77,7,Česká strana sociálně demokratická,ČSSD,0,0,46.8668569301402,42.82,53.1331430698598,1,0
291,2009,4208,Lovosice,37.77,7,Česká strana sociálně demokratická,ČSSD,0,0,46.8668569301402,42.82,53.1331430698598,1,0
292,2006,4209,Most,40.22,7,Česká strana sociálně demokratická,ČSSD,0,0,50.546688450421,39.35,49.453311549579,0,1
293,2007,4209,Most,40.22,7,Česká strana sociálně demokratická,ČSSD,0,0,50.546688450421,39.35,49.453311549579,0,0
294,2008,4209,Most,40.22,7,Česká strana sociálně demokratická,ČSSD,0,0,50.546688450421,39.35,49.453311549579,0,0
295,2009,4209,Most,40.22,7,Česká strana sociálně demokratická,ČSSD,0,0,50.546688450421,39.35,49.453311549579,0,0
296,2006,4210,Podbořany,38.53,7,Česká strana sociálně demokratická,ČSSD,0,0,51.2230789683595,36.69,48.7769210316405,0,1
297,2007,4210,Podbořany,38.53,7,Česká strana sociálně demokratická,ČSSD,0,0,51.2230789683595,36.69,48.7769210316405,0,0
298,2008,4210,Podbořany,38.53,7,Česká strana sociálně demokratická,ČSSD,0,0,51.2230789683595,36.69,48.7769210316405,0,0
299,2009,4210,Podbořany,38.53,7,Česká strana sociálně demokratická,ČSSD,0,0,51.2230789683595,36.69,48.7769210316405,0,0
300,2006,4211,Roudnice nad Labem,41.75,53,Občanská demokratická strana,ODS,1,1,51.9731109174655,50.85,63.3013818000747,1,1
301,2007,4211,Roudnice nad Labem,41.75,53,Občanská demokratická strana,ODS,1,1,51.9731109174655,50.85,63.3013818000747,1,0
302,2008,4211,Roudnice nad Labem,41.75,53,Občanská demokratická strana,ODS,1,1,51.9731109174655,50.85,63.3013818000747,1,0
303,2009,4211,Roudnice nad Labem,41.75,53,Občanská demokratická strana,ODS,1,1,51.9731109174655,50.85,63.3013818000747,1,0
304,2006,4212,Rumburk,36.07,53,Občanská demokratická strana,ODS,1,1,45.4797629554911,44.3,55.8567645946287,1,1
305,2007,4212,Rumburk,36.07,53,Občanská demokratická strana,ODS,1,1,45.4797629554911,44.3,55.8567645946287,1,0
306,2008,4212,Rumburk,36.07,53,Občanská demokratická strana,ODS,1,1,45.4797629554911,44.3,55.8567645946287,1,0
307,2009,4212,Rumburk,36.07,53,Občanská demokratická strana,ODS,1,1,45.4797629554911,44.3,55.8567645946287,1,0
308,2006,4213,Teplice,40.43,53,Občanská demokratická strana,ODS,1,1,48.4888462461022,49.47,59.330774766131,1,1
309,2007,4213,Teplice,40.43,53,Občanská demokratická strana,ODS,1,1,48.4888462461022,49.47,59.330774766131,1,0
310,2008,4213,Teplice,40.43,53,Občanská demokratická strana,ODS,1,1,48.4888462461022,49.47,59.330774766131,1,0
311,2009,4213,Teplice,40.43,53,Občanská demokratická strana,ODS,1,1,48.4888462461022,49.47,59.330774766131,1,0
312,2006,4214,Ústí nad Labem,40.37,53,Občanská demokratická strana,ODS,1,1,48.4983181162902,48.14,57.8327727054301,1,1
313,2007,4214,Ústí nad Labem,40.37,53,Občanská demokratická strana,ODS,1,1,48.4983181162902,48.14,57.8327727054301,1,0
314,2008,4214,Ústí nad Labem,40.37,53,Občanská demokratická strana,ODS,1,1,48.4983181162902,48.14,57.8327727054301,1,0
315,2009,4214,Ústí nad Labem,40.37,53,Občanská demokratická strana,ODS,1,1,48.4983181162902,48.14,57.8327727054301,1,0
316,2006,4215,Varnsdorf,37.22,7,Česká strana sociálně demokratická,ČSSD,0,0,47.3597149764601,41.37,52.6402850235399,1,1
317,2007,4215,Varnsdorf,37.22,7,Česká strana sociálně demokratická,ČSSD,0,0,47.3597149764601,41.37,52.6402850235399,1,0
318,2008,4215,Varnsdorf,37.22,7,Česká strana sociálně demokratická,ČSSD,0,0,47.3597149764601,41.37,52.6402850235399,1,0
319,2009,4215,Varnsdorf,37.22,7,Česká strana sociálně demokratická,ČSSD,0,0,47.3597149764601,41.37,52.6402850235399,1,0
320,2006,4216,Žatec,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,46.2703813069714,41.85,53.7296186930286,1,1
321,2007,4216,Žatec,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,46.2703813069714,41.85,53.7296186930286,1,0
322,2008,4216,Žatec,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,46.2703813069714,41.85,53.7296186930286,1,0
323,2009,4216,Žatec,36.04,7,Česká strana sociálně demokratická,ČSSD,0,0,46.2703813069714,41.85,53.7296186930286,1,0
324,2006,5101,Česká Lípa,36.2,53,Občanská demokratická strana,ODS,1,1,43.7567992263991,49.29,59.5793545267738,1,1
325,2007,5101,Česká Lípa,36.2,53,Občanská demokratická strana,ODS,1,1,43.7567992263991,49.29,59.5793545267738,1,0
326,2008,5101,Česká Lípa,36.2,53,Občanská demokratická strana,ODS,1,1,43.7567992263991,49.29,59.5793545267738,1,0
327,2009,5101,Česká Lípa,36.2,53,Občanská demokratická strana,ODS,1,1,43.7567992263991,49.29,59.5793545267738,1,0
328,2006,5102,Frýdlant,33.97,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5484344422701,47.79,58.4515655577299,1,1
329,2007,5102,Frýdlant,33.97,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5484344422701,47.79,58.4515655577299,1,0
330,2008,5102,Frýdlant,33.97,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5484344422701,47.79,58.4515655577299,1,0
331,2009,5102,Frýdlant,33.97,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5484344422701,47.79,58.4515655577299,1,0
332,2006,5103,Jablonec nad Nisou,45.04,53,Občanská demokratická strana,ODS,1,1,52.5922466137319,58.51,68.3208780943484,1,1
333,2007,5103,Jablonec nad Nisou,45.04,53,Občanská demokratická strana,ODS,1,1,52.5922466137319,58.51,68.3208780943484,1,0
334,2008,5103,Jablonec nad Nisou,45.04,53,Občanská demokratická strana,ODS,1,1,52.5922466137319,58.51,68.3208780943484,1,0
335,2009,5103,Jablonec nad Nisou,45.04,53,Občanská demokratická strana,ODS,1,1,52.5922466137319,58.51,68.3208780943484,1,0
336,2006,5104,Jilemnice,39.77,53,Občanská demokratická strana,ODS,1,1,48.9597439369691,56.12,69.0877754524191,1,1
337,2007,5104,Jilemnice,39.77,53,Občanská demokratická strana,ODS,1,1,48.9597439369691,56.12,69.0877754524191,1,0
338,2008,5104,Jilemnice,39.77,53,Občanská demokratická strana,ODS,1,1,48.9597439369691,56.12,69.0877754524191,1,0
339,2009,5104,Jilemnice,39.77,53,Občanská demokratická strana,ODS,1,1,48.9597439369691,56.12,69.0877754524191,1,0
340,2006,5105,Liberec,40.44,53,Občanská demokratická strana,ODS,1,1,47.2816555594528,56.36,65.8950075996726,1,1
341,2007,5105,Liberec,40.44,53,Občanská demokratická strana,ODS,1,1,47.2816555594528,56.36,65.8950075996726,1,0
342,2008,5105,Liberec,40.44,53,Občanská demokratická strana,ODS,1,1,47.2816555594528,56.36,65.8950075996726,1,0
343,2009,5105,Liberec,40.44,53,Občanská demokratická strana,ODS,1,1,47.2816555594528,56.36,65.8950075996726,1,0
344,2006,5106,Nový Bor,43.42,53,Občanská demokratická strana,ODS,1,1,51.4820962769742,54.88,65.0699549442732,1,1
345,2007,5106,Nový Bor,43.42,53,Občanská demokratická strana,ODS,1,1,51.4820962769742,54.88,65.0699549442732,1,0
346,2008,5106,Nový Bor,43.42,53,Občanská demokratická strana,ODS,1,1,51.4820962769742,54.88,65.0699549442732,1,0
347,2009,5106,Nový Bor,43.42,53,Občanská demokratická strana,ODS,1,1,51.4820962769742,54.88,65.0699549442732,1,0
348,2006,5107,Semily,36.23,53,Občanská demokratická strana,ODS,1,1,44.7063178677196,50.47,62.2778874629813,1,1
349,2007,5107,Semily,36.23,53,Občanská demokratická strana,ODS,1,1,44.7063178677196,50.47,62.2778874629813,1,0
350,2008,5107,Semily,36.23,53,Občanská demokratická strana,ODS,1,1,44.7063178677196,50.47,62.2778874629813,1,0
351,2009,5107,Semily,36.23,53,Občanská demokratická strana,ODS,1,1,44.7063178677196,50.47,62.2778874629813,1,0
352,2006,5108,Tanvald,37.03,53,Občanská demokratická strana,ODS,1,1,46.2932866608326,48.76,60.9576197024628,1,1
353,2007,5108,Tanvald,37.03,53,Občanská demokratická strana,ODS,1,1,46.2932866608326,48.76,60.9576197024628,1,0
354,2008,5108,Tanvald,37.03,53,Občanská demokratická strana,ODS,1,1,46.2932866608326,48.76,60.9576197024628,1,0
355,2009,5108,Tanvald,37.03,53,Občanská demokratická strana,ODS,1,1,46.2932866608326,48.76,60.9576197024628,1,0
356,2006,5109,Turnov,43.98,53,Občanská demokratická strana,ODS,1,1,51.7533537302895,58.74,69.1221463873853,1,1
357,2007,5109,Turnov,43.98,53,Občanská demokratická strana,ODS,1,1,51.7533537302895,58.74,69.1221463873853,1,0
358,2008,5109,Turnov,43.98,53,Občanská demokratická strana,ODS,1,1,51.7533537302895,58.74,69.1221463873853,1,0
359,2009,5109,Turnov,43.98,53,Občanská demokratická strana,ODS,1,1,51.7533537302895,58.74,69.1221463873853,1,0
360,2006,5110,Železný Brod,45.41,53,Občanská demokratická strana,ODS,1,1,54.6384309950668,58.36,70.2201901094934,1,1
361,2007,5110,Železný Brod,45.41,53,Občanská demokratická strana,ODS,1,1,54.6384309950668,58.36,70.2201901094934,1,0
362,2008,5110,Železný Brod,45.41,53,Občanská demokratická strana,ODS,1,1,54.6384309950668,58.36,70.2201901094934,1,0
363,2009,5110,Železný Brod,45.41,53,Občanská demokratická strana,ODS,1,1,54.6384309950668,58.36,70.2201901094934,1,0
364,2006,5201,Broumov,33.83,7,Česká strana sociálně demokratická,ČSSD,0,0,43.1340048450848,44.6,56.8659951549152,1,1
365,2007,5201,Broumov,33.83,7,Česká strana sociálně demokratická,ČSSD,0,0,43.1340048450848,44.6,56.8659951549152,1,0
366,2008,5201,Broumov,33.83,7,Česká strana sociálně demokratická,ČSSD,0,0,43.1340048450848,44.6,56.8659951549152,1,0
367,2009,5201,Broumov,33.83,7,Česká strana sociálně demokratická,ČSSD,0,0,43.1340048450848,44.6,56.8659951549152,1,0
368,2006,5202,Dobruška,33.34,7,Česká strana sociálně demokratická,ČSSD,0,0,41.55552785741,46.89,58.44447214259,1,1
369,2007,5202,Dobruška,33.34,7,Česká strana sociálně demokratická,ČSSD,0,0,41.55552785741,46.89,58.44447214259,1,0
370,2008,5202,Dobruška,33.34,7,Česká strana sociálně demokratická,ČSSD,0,0,41.55552785741,46.89,58.44447214259,1,0
371,2009,5202,Dobruška,33.34,7,Česká strana sociálně demokratická,ČSSD,0,0,41.55552785741,46.89,58.44447214259,1,0
372,2006,5203,Dvůr Králové nad Labem,41.49,53,Občanská demokratická strana,ODS,1,1,49.9578567128236,52.84,63.6243226971704,1,1
373,2007,5203,Dvůr Králové nad Labem,41.49,53,Občanská demokratická strana,ODS,1,1,49.9578567128236,52.84,63.6243226971704,1,0
374,2008,5203,Dvůr Králové nad Labem,41.49,53,Občanská demokratická strana,ODS,1,1,49.9578567128236,52.84,63.6243226971704,1,0
